,Date,USDC,WETH,DAI,WBTC,USDT,FRAX,PAX,agEUR,APE,1INCH,BUSD,FEI,HEX,RAI,LOOKS,renBTC,MKR,LINK,ETH2x-FLI,MATIC,TUSD,EURS,CRV,NEXO,FUN,ENS,LUNA,MIM,LUSD
1646870400,2022-03-10,0.02025783098137929,0.8586318511037103,0.0247568646578771,0.8084100293407803,0.02172038256669574,0.05231518326932312,0.0262057281203207,0.11453090513975567,,0.8989495194947368,0.04355345266211994,0.07538656777718958,1.381564183786251,0.06689498157141739,2.30910254984874,0.8022503672837363,1.0412138960360864,1.0094351636263006,1.664433117417315,1.044209885702647,0.02591867706173708,0.11235513893137355,1.1424755954845256,0.8871153876500346,0.8696265582276959,1.1954342654336365,,0.05556551921453234,0.08472634603173018
1646956800,2022-03-11,0.019199384294396726,0.8693851381537161,0.02397992461190035,0.8341541528148008,0.021905236354478136,0.047489265556066494,0.02551327794316964,0.11777373583957175,,0.8931477049171859,0.04355275567326859,0.07656394128806894,1.3821156292022077,0.057964923544889226,2.311451670533026,0.8272682184911507,1.06973580275093,1.0240161163494164,1.6849442673144635,1.0464563737931898,0.02570481726130776,0.10950017787576523,1.1461993827769885,0.8951029473002685,0.8728140883531923,1.1765905085112471,,0.056102797721351044,0.08482429353924792
1647043200,2022-03-12,0.019493726857771232,0.858793189953988,0.024594852781793724,0.834703227129437,0.022432632712733495,0.047428602968495076,0.02544390066274513,0.11762621162325572,,0.8822054281328836,0.04372325340978167,0.07804410101107309,1.4400923600853706,0.06005220315092895,2.2795107275012114,0.8271409193267681,1.066534760401302,1.0209128479047545,1.662261708770146,1.0241785339884901,0.027036399845032425,0.11276192052592622,1.1392784764303505,0.8898176585600572,0.8815113113917338,1.1560514455844135,,0.05606699065731451,0.08442175558498817
1647129600,2022-03-13,0.01977579870889234,0.8457234751721675,0.024839440239469945,0.8323195621324426,0.022408652990357558,0.04672813490043911,0.05907454578357787,0.12130174780116294,,0.8626538874912046,0.04365631589047889,0.07973237325412796,1.4459954525486207,0.06119412748466277,2.273994330225396,0.8254088798522234,1.0472148646384858,1.005274913591466,1.6424989675504003,0.9975256357911485,0.028619392517863676,0.11256819986834067,1.112625993977787,0.8804425943632643,0.8724054621861824,1.106349899884402,,0.05507048414794921,0.08400317240040256
1647216000,2022-03-14,0.019122656293867432,0.8339314591326805,0.024028201182390248,0.8342221697546485,0.022531087689468623,0.04597796989995932,0.08139893509424079,0.12121991704978133,,0.8497108068302193,0.04381818421336529,0.07957947745211418,1.454315091819092,0.061200192445523174,2.239345173761136,0.8261100648111426,1.0438396523527622,0.9783034801194573,1.6238628077363868,0.9439957535035681,0.028173610483058772,0.11362592177015837,1.068692865580184,0.8226774028596985,0.8431177000570451,1.077816834893341,,0.05682359814054417,0.08374559312794207
1647302400,2022-03-15,0.01906431125544578,0.8420109849196776,0.023809717959999768,0.8513481395083223,0.022778466732996817,0.04638162376864992,0.08168062737972392,0.12113042005380056,,0.853391960296129,0.04375654494098765,0.08060715147327314,1.4711249644074524,0.06154401186238188,2.271520888009104,0.8418879151038747,1.070800721780773,1.000284212066694,1.6398059898304738,0.9459104168743987,0.028812385854572426,0.11287832657361128,1.0731388901204801,0.8253141126210707,0.8439625732627171,1.103419903157123,,0.0573599085211763,0.08287689273695556
1647388800,2022-03-16,0.019154872604550018,0.8433895600807717,0.02394071573271585,0.8514867863588151,0.02271307470724453,0.051346762963044926,0.08162412390430421,0.12058728568920243,,0.8570693039420422,0.043859974634629,0.0811629610981081,1.4723992806062238,0.06127930663453253,2.2736133372554583,0.8418176019954274,1.0672143979175515,1.005052039544401,1.6462464599449207,0.9461106080068551,0.02883616582217345,0.11021436429460585,1.0706824893911788,0.824155589962768,0.8418418689431567,1.103463107689066,,0.057630973047272015,0.08290195698501428
1647475200,2022-03-17,0.01913689543008036,0.8658444897649038,0.025327650702494185,0.8658238788295486,0.022827833890088342,0.05605135099027329,0.08191139324150562,0.12405213717644077,,0.9477947677233113,0.04392019523495797,0.08163946275452144,1.524968908992556,0.06086735135229939,2.165371282847982,0.8594012806958732,1.1014726186004848,1.0345975486232053,1.684061755573745,0.9750379876295879,0.02932866082189185,0.11354714397208669,1.0867844012762817,0.8354370959746601,0.8418512473431192,1.1431632977064776,,0.057668905328310836,0.08325903013984315
1647561600,2022-03-18,0.019307074626151045,0.8163514379824973,0.02518018497931377,0.8504619790689256,0.022105600637370798,0.05632369285174578,0.08174497817335774,0.1273289195100361,,0.9262306933249679,0.043920303153049484,0.08173137467487668,1.5241147583506718,0.060646619168137815,2.0963239903519377,0.8549417516471259,1.094741652873807,0.9890699931409167,1.592799449275007,0.8760236798777598,0.02933165091357424,0.11574215072129185,1.0313309169306886,0.8102610675948118,0.8325790734678019,1.1153763016691383,,0.0576353235485718,0.08060092100729897
1647648000,2022-03-19,0.01901430605766603,0.83138815204623,0.025066485917122776,0.8538664515685037,0.021716327530612138,0.05319887473330892,0.08179456809988114,0.12765123745487356,5.669716560941869,0.9635436530485821,0.044175825106220104,0.08099718758788742,1.5249029907751248,0.06038076813985591,2.1290962673680416,0.8588418586299726,1.0929246236156853,1.002649103788449,1.6286627669882616,0.8884776993407224,0.029376558326657465,0.11541039881344137,1.0561817599925711,0.816833815115246,0.830853659296282,1.1109618270550268,,0.05639121812573138,0.08059872565271482
1647734400,2022-03-20,0.019022219668274505,0.773167641853864,0.02495286342016187,0.8047283352081028,0.02202718559922975,0.05182814995921499,0.0817601278428994,0.12788763814988285,5.404105670849888,0.918464843108433,0.0437380750945706,0.08110288676499751,1.5295379354604302,0.06067529577471299,2.0075751477600727,0.808813914234633,1.059862612076223,0.9390747202231985,1.5366338802540622,0.8220121274604615,0.029737862466909012,0.11514066201671473,1.01951008414966,0.7819022941550163,0.759530888392663,1.0878459349732004,,0.056132796535896826,0.07810325617455087
1647820800,2022-03-21,0.018393886248193426,0.7712395435239197,0.02449389091784721,0.8070833501281195,0.021989504280795345,0.05140507380380388,0.08164543059664212,0.12806799673935118,5.170121819002774,0.9226842220286192,0.04346547232991616,0.08073235126844727,1.5154631756846617,0.05864662503221954,2.0133158893504013,0.8115164068807282,1.0571212834939758,0.9412115975401123,1.5222014397662467,0.8229560867187307,0.029394187042311296,0.11500318084270285,1.0329558257185607,0.7733860136707486,0.7710800503432719,1.093267830133221,,0.056222927374636474,0.07810169283830708
1647907200,2022-03-22,0.017286327821472474,0.7714995326662362,0.022826315376538068,0.8073668265162686,0.020941470421419514,0.051102978833073055,0.08137669326255959,0.12762999628688734,4.5032760069859075,0.9238562802339326,0.04251505760074628,0.0792134448332638,1.5104109194428417,0.058532034774028,2.0606253256595464,0.8114117183369068,1.05712245030259,0.9452857181905926,1.5220581317402906,0.8183448122136474,0.028427046148099967,0.11498520797137826,1.039549629017772,0.7677138118229363,0.7734522116352092,1.0915439908727875,,0.05520566365399243,0.07634001031619385
1647993600,2022-03-23,0.01722334528491245,0.7543236589748503,0.02119029737760384,0.7993484180389463,0.020568743056237456,0.049721895754719664,0.08100499674636288,0.12647829571918706,4.128075996882624,0.8989864794974874,0.038219648157368544,0.19902545118867354,1.4589317799893784,0.05703186760698064,2.069414048634578,0.8022517367569612,1.0253710613038107,0.9275224666817679,1.4931283970369174,0.7847136790021745,0.027118870305944055,0.11505065782310034,0.9998531556452201,0.760065783846638,0.7712102170118726,1.1274661661794632,,0.052395590504761426,0.07392022918162923
1648080000,2022-03-24,0.01734399890179079,0.7493220687582435,0.021210651390298096,0.7849117943804055,0.02071179466194065,0.0494144484110829,0.08111705464039495,0.1262603143311817,3.771021104776223,0.845529257866803,0.03767442349446415,0.2780366256228745,1.4662705697014051,0.05754354540998363,2.0779043833652393,0.7870688375091501,1.0026126675035787,0.8815491898754899,1.4803532037379328,0.7457293602864928,0.027269942172493487,0.11506172825614872,0.9701638191594375,0.7632157096804516,0.6929833713007721,1.0799144263537945,,0.05060947811549444,0.07352023716436663
1648166400,2022-03-25,0.016748158199911874,0.7507105147419635,0.020687258189275932,0.7827219219796474,0.019553875814177325,0.045427200037573744,0.080754369272049,0.12494867405638825,3.5566907252871482,0.8364164770625385,0.0339495905832339,0.27801765171671855,1.5020488329038995,0.056575666581723104,1.9732710778430542,0.7877391169117851,0.9667571054433282,0.8770711051820413,1.4815271768749738,0.7512175244416707,0.028458711672789357,0.11373780366441008,0.9661420745926064,0.7627860936484674,0.6931977574914747,1.06528621608626,,0.052441221095837584,0.07398258500660083
1648252800,2022-03-26,0.016951534449664026,0.7459772445992836,0.020272709266935765,0.7756446628715701,0.01749446044614631,0.04327292396885129,0.07983008271454566,0.1251598038303634,3.369424582025643,0.843191528757276,0.032115320429293666,0.2839128829640436,1.5001728179106166,0.05868454213975004,1.9268424293105084,0.7852296150679464,0.9571670233625736,0.8715772595652196,1.4736000986394122,0.7594433534379897,0.028123234767671094,0.11355461987413835,0.9647206539820444,0.7627187042372054,0.6966105146181825,1.0649701654639672,,0.0538845277297683,0.06798039097487035
