Date(UTC),UnixTimeStamp,Value (Wei),Value (GWei),Value (ETH),ETH Price (USD),Gas Fee USD
5/6/2016,1462492800,23038005218,23.038005218000002,2.3038005218000002e-08,9.27,2.1356230837086e-07
5/7/2016,1462579200,23118154788,23.118154788000002,2.3118154788e-08,9.3,2.1499883952840001e-07
5/8/2016,1462665600,23310345000,23.310345,2.3310345000000002e-08,9.44,2.200496568e-07
5/9/2016,1462752000,23021017203,23.021017203000003,2.3021017203000002e-08,9.32,2.1455588033196004e-07
5/10/2016,1462838400,23592720268,23.592720268,2.3592720268000002e-08,9.39,2.2153564331652002e-07
5/11/2016,1462924800,23627226077,23.627226077000003,2.3627226077000003e-08,9.97,2.3556344398769004e-07
5/12/2016,1463011200,25330807567,25.330807567,2.5330807567000002e-08,10.1,2.558411564267e-07
5/13/2016,1463097600,28093994639,28.093994639,2.8093994639000002e-08,10.48,2.9442506381672003e-07
5/14/2016,1463184000,23703052414,23.703052414000002,2.3703052414000003e-08,10.14,2.4034895147796006e-07
5/15/2016,1463270400,22439773235,22.439773235,2.2439773235000002e-08,9.94,2.230513459559e-07
5/16/2016,1463356800,22740132145,22.740132145,2.2740132145000003e-08,11.04,2.510510588808e-07
5/17/2016,1463443200,22852181919,22.852181919000003,2.2852181919000003e-08,12.26,2.8016775032694004e-07
5/18/2016,1463529600,23498384260,23.49838426,2.3498384260000002e-08,13.29,3.122935268154e-07
5/19/2016,1463616000,23539460755,23.539460755,2.3539460755000003e-08,14.49,3.4108678633995004e-07
5/20/2016,1463702400,23617555647,23.617555647000003,2.3617555647000003e-08,13.73,3.2426903903331003e-07
5/21/2016,1463788800,22932813089,22.932813089,2.2932813089000003e-08,13.95,3.1991274259155003e-07
5/22/2016,1463875200,22915048414,22.915048414,2.2915048414e-08,14.21,3.2562283796294003e-07
5/23/2016,1463961600,23047905809,23.047905809000003,2.3047905809000002e-08,13.45,3.0999433313105e-07
5/24/2016,1464048000,23390787327,23.390787327,2.3390787327000003e-08,12.62,2.9519173606674004e-07
5/25/2016,1464134400,23119167836,23.119167836000003,2.3119167836000003e-08,12.53,2.8968317298508e-07
5/26/2016,1464220800,22614164987,22.614164987000002,2.2614164987000003e-08,12.37,2.7973722088919e-07
5/27/2016,1464307200,23740827315,23.740827315,2.3740827315e-08,11.11,2.6376059146965e-07
5/28/2016,1464393600,26746665349,26.746665349,2.6746665349e-08,11.56,3.0919145143444e-07
5/29/2016,1464480000,23677018969,23.677018969000002,2.3677018969e-08,12.28,2.9075379293932e-07
5/30/2016,1464566400,23145863918,23.145863918,2.3145863918e-08,12.48,2.8886038169664004e-07
5/31/2016,1464652800,22735089093,22.735089093000003,2.2735089093000002e-08,13.85,3.1488098393805e-07
6/1/2016,1464739200,22687558792,22.687558792,2.2687558792e-08,13.83,3.1376893809336e-07
6/2/2016,1464825600,22831513081,22.831513081,2.2831513081000003e-08,13.78,3.1461825025618003e-07
6/3/2016,1464912000,22754854055,22.754854055000003,2.2754854055e-08,13.78,3.1356188887789997e-07
6/4/2016,1464998400,22562926511,22.562926511,2.2562926511000003e-08,13.66,3.0820957614026006e-07
6/5/2016,1465084800,22634657554,22.634657554,2.2634657554e-08,13.85,3.134900071229e-07
6/6/2016,1465171200,23217826841,23.217826841,2.3217826841000002e-08,13.96,3.2412086270036006e-07
6/7/2016,1465257600,23737534493,23.737534493000002,2.3737534493000003e-08,14.41,3.4205787204413004e-07
6/8/2016,1465344000,23042966451,23.042966451,2.3042966451000002e-08,14.44,3.3274043555244e-07
6/9/2016,1465430400,22658862386,22.658862386000003,2.2658862386e-08,14.49,3.2832691597314e-07
6/10/2016,1465516800,22804128940,22.804128940000002,2.2804128940000003e-08,13.97,3.1857368129180003e-07
6/11/2016,1465603200,22375029283,22.375029283,2.2375029283e-08,14.01,3.1347416025483e-07
6/12/2016,1465689600,22951154962,22.951154962,2.2951154962000002e-08,15.57,3.5734948275834006e-07
6/13/2016,1465776000,22759240658,22.759240658000003,2.2759240658e-08,17.55,3.9942467354790006e-07
6/14/2016,1465862400,22856579441,22.856579441,2.2856579441e-08,18.7,4.2741803554669996e-07
6/15/2016,1465948800,22714226454,22.714226454000002,2.2714226454e-08,18.3,4.1567034410820003e-07
6/16/2016,1466035200,23212696396,23.212696396000002,2.3212696396000003e-08,20.61,4.7841367272156e-07
6/17/2016,1466121600,24632069593,24.632069593,2.4632069593e-08,15.49,3.8155075799557004e-07
6/18/2016,1466208000,24843768913,24.843768913,2.4843768913000002e-08,11.36,2.8222521485168e-07
6/19/2016,1466294400,22736174769,22.736174769,2.2736174769000002e-08,12.33,2.8033703490177004e-07
6/20/2016,1466380800,22691090048,22.691090048000003,2.2691090048e-08,11.7,2.6548575356159997e-07
6/21/2016,1466467200,25068845210,25.068845210000003,2.5068845210000003e-08,12.71,3.1862502261910007e-07
6/22/2016,1466553600,23017973391,23.017973391,2.3017973391000003e-08,13.21,3.0406742849511006e-07
6/23/2016,1466640000,22617185981,22.617185981000002,2.2617185981000002e-08,13.58,3.0714138562198003e-07
6/24/2016,1466726400,22376397200,22.376397200000003,2.2376397200000002e-08,14.25,3.1886366010000005e-07
6/25/2016,1466812800,22497935939,22.497935939,2.2497935939000003e-08,14.28,3.2127052520892e-07
6/26/2016,1466899200,22141167067,22.141167067,2.2141167067e-08,13.82,3.0599092886594003e-07
6/27/2016,1466985600,22312348466,22.312348466000003,2.2312348466e-08,14.04,3.1326537246263997e-07
6/28/2016,1467072000,22584213073,22.584213073,2.2584213073e-08,12.15,2.7439818883695e-07
6/29/2016,1467158400,22918582594,22.918582594,2.2918582594e-08,12.76,2.9244111389944e-07
6/30/2016,1467244800,22446491113,22.446491113,2.2446491113e-08,12.4,2.783364898012e-07
7/1/2016,1467331200,22618172634,22.618172634,2.2618172634e-08,12.23,2.7662025131382005e-07
7/2/2016,1467417600,22174765936,22.174765936,2.2174765936e-08,12.04,2.6698418186944e-07
7/3/2016,1467504000,22438609328,22.438609328000002,2.2438609328e-08,11.85,2.658975205368e-07
7/4/2016,1467590400,22445903080,22.44590308,2.2445903080000002e-08,11.34,2.545365409272e-07
7/5/2016,1467676800,22791928270,22.79192827,2.279192827e-08,10.45,2.3817565042149998e-07
7/6/2016,1467763200,22376280596,22.376280596,2.2376280596e-08,10.51,2.3517470906396e-07
7/7/2016,1467849600,22363551641,22.363551641,2.2363551641e-08,10.07,2.2520096502487e-07
7/8/2016,1467936000,22368208463,22.368208463000002,2.2368208463e-08,11.3,2.527607556319e-07
7/9/2016,1468022400,22412574674,22.412574674000002,2.2412574674e-08,10.92,2.4474531544008e-07
7/10/2016,1468108800,22296567527,22.296567527,2.2296567527000003e-08,10.97,2.4459334577119005e-07
7/11/2016,1468195200,22505333819,22.505333819,2.2505333819e-08,10.58,2.3810643180502e-07
7/12/2016,1468281600,22440652514,22.440652514,2.2440652514e-08,10.54,2.3652447749755998e-07
7/13/2016,1468368000,22106770557,22.106770557,2.2106770557000002e-08,10.44,2.3079468461508e-07
7/14/2016,1468454400,22324847989,22.324847989000002,2.2324847989e-08,11.55,2.5785199427295004e-07
7/15/2016,1468540800,22150401292,22.150401292,2.2150401292000002e-08,11.88,2.6314676734896005e-07
7/16/2016,1468627200,22453905433,22.453905433000003,2.2453905433e-08,11.59,2.6024076396847e-07
7/17/2016,1468713600,22385907496,22.385907496,2.2385907496e-08,11.19,2.5049830488024e-07
7/18/2016,1468800000,22194304300,22.194304300000002,2.2194304300000003e-08,11.03,2.44803176429e-07
7/19/2016,1468886400,21817375021,21.817375021,2.1817375021e-08,11.63,2.5373607149423005e-07
7/20/2016,1468972800,22553228644,22.553228644,2.2553228644e-08,12.54,2.8281748719576e-07
7/21/2016,1469059200,22496025782,22.496025782,2.2496025782e-08,12.66,2.8479968640012003e-07
7/22/2016,1469145600,22388524770,22.38852477,2.2388524770000002e-08,14.82,3.317979370914e-07
7/23/2016,1469232000,22644090502,22.644090502,2.2644090502000002e-08,14.4,3.260749032288e-07
7/24/2016,1469318400,23334840904,23.334840904,2.3334840904e-08,12.63,2.9471904061752005e-07
7/25/2016,1469404800,23055593809,23.055593809,2.3055593809e-08,13.84,3.1908941831656e-07
7/26/2016,1469491200,23802114598,23.802114598000003,2.3802114598e-08,12.08,2.8752954434384e-07
7/27/2016,1469577600,22886382980,22.88638298,2.288638298e-08,13.05,2.9866729788900004e-07
7/28/2016,1469664000,24336775150,24.33677515,2.4336775150000002e-08,12.87,3.132142961805e-07
7/29/2016,1469750400,22951966479,22.951966479000003,2.2951966479000002e-08,12.87,2.9539180858473e-07
7/30/2016,1469836800,22341575288,22.341575288,2.2341575288000003e-08,12.57,2.8083360137016006e-07
7/31/2016,1469923200,22551495057,22.551495057,2.2551495057e-08,11.86,2.6746073137602e-07
8/1/2016,1470009600,22560601997,22.560601997000003,2.2560601997000003e-08,11.04,2.4906904604688e-07
8/2/2016,1470096000,22679744211,22.679744211000003,2.2679744211000003e-08,8.3,1.8824187695130003e-07
8/3/2016,1470182400,22667499175,22.667499175,2.2667499175000002e-08,10.42,2.3619534140350002e-07
8/4/2016,1470268800,22424068262,22.424068262000002,2.2424068262e-08,11.21,2.5137380521702005e-07
8/5/2016,1470355200,22709716839,22.709716839000002,2.2709716839000003e-08,11.05,2.5094237107095004e-07
8/6/2016,1470441600,22261007498,22.261007498,2.2261007498e-08,10.95,2.4375803210309997e-07
8/7/2016,1470528000,22143757119,22.143757119,2.2143757119e-08,10.98,2.4313845316662e-07
8/8/2016,1470614400,22238663553,22.238663553000002,2.2238663553e-08,11.29,2.5107451151337e-07
8/9/2016,1470700800,22880314198,22.880314198,2.2880314198e-08,12.22,2.7959743949956004e-07
8/10/2016,1470787200,22839922128,22.839922128,2.2839922128000002e-08,12.22,2.7910384840416006e-07
8/11/2016,1470873600,22430005194,22.430005194000003,2.2430005194e-08,11.68,2.6198246066592e-07
8/12/2016,1470960000,23389186213,23.389186213000002,2.3389186213000002e-08,11.78,2.7552461358914003e-07
8/13/2016,1471046400,22116282460,22.11628246,2.211628246e-08,11.56,2.556642252376e-07
8/14/2016,1471132800,22080023368,22.080023368000003,2.2080023368000003e-08,11.21,2.4751706195528007e-07
8/15/2016,1471219200,22387394758,22.387394758000003,2.2387394758e-08,11.21,2.5096269523718e-07
8/16/2016,1471305600,22133315567,22.133315567,2.2133315567000002e-08,11.17,2.4722913488339004e-07
8/17/2016,1471392000,22449010538,22.449010538000003,2.2449010538000002e-08,10.77,2.4177584349426e-07
8/18/2016,1471478400,22271755769,22.271755769000002,2.2271755769e-08,10.77,2.3986680963213e-07
8/19/2016,1471564800,23013031811,23.013031811,2.3013031811000003e-08,10.71,2.4646957069581e-07
8/20/2016,1471651200,22008202022,22.008202022000003,2.2008202022000002e-08,11.28,2.4825251880816e-07
8/21/2016,1471737600,22724928781,22.724928781000003,2.2724928781000003e-08,11.14,2.5315570662034005e-07
8/22/2016,1471824000,22323641612,22.323641612000003,2.2323641612000002e-08,11.07,2.4712271264484004e-07
8/23/2016,1471910400,22472449180,22.47244918,2.2472449180000002e-08,11.01,2.4742166547180003e-07
8/24/2016,1471996800,22134955112,22.134955112,2.2134955112000002e-08,11.01,2.4370585578312e-07
8/25/2016,1472083200,21662495420,21.662495420000003,2.166249542e-08,11.35,2.45869323017e-07
8/26/2016,1472169600,22060468684,22.060468684,2.2060468684e-08,11.26,2.4840087738184e-07
8/27/2016,1472256000,22084491734,22.084491734,2.2084491734000002e-08,11.19,2.4712546250346e-07
8/28/2016,1472342400,22327330954,22.327330954,2.2327330954e-08,10.99,2.4537736718446003e-07
8/29/2016,1472428800,22503390990,22.50339099,2.250339099e-08,10.95,2.464121313405e-07
8/30/2016,1472515200,21969060645,21.969060645000003,2.1969060645e-08,11.21,2.4627316983045e-07
8/31/2016,1472601600,22383972827,22.383972827,2.2383972827e-08,11.55,2.5853488615185005e-07
9/1/2016,1472688000,22350497450,22.350497450000002,2.2350497450000002e-08,12.21,2.7289957386450004e-07
9/2/2016,1472774400,21832746445,21.832746445,2.1832746445e-08,12.08,2.6373957705560004e-07
9/3/2016,1472860800,22180114518,22.180114518,2.2180114518000002e-08,11.85,2.6283435703830003e-07
9/4/2016,1472947200,23122925314,23.122925314,2.3122925314e-08,11.71,2.7076945542694004e-07
9/5/2016,1473033600,22297761925,22.297761925,2.2297761925000003e-08,11.75,2.6199870261875004e-07
9/6/2016,1473120000,22011556383,22.011556383000002,2.2011556383000002e-08,11.7,2.575352096811e-07
9/7/2016,1473206400,22086810764,22.086810764000003,2.2086810764000002e-08,11.59,2.5598613675476e-07
9/8/2016,1473292800,22630806155,22.630806155000002,2.2630806155000002e-08,11.39,2.5776488210545e-07
9/9/2016,1473379200,21954984795,21.954984795,2.1954984795000003e-08,11.72,2.5731242179740006e-07
9/10/2016,1473465600,22516085593,22.516085593,2.2516085593000003e-08,12.05,2.7131883139565006e-07
9/11/2016,1473552000,23221716092,23.221716092,2.3221716092e-08,11.64,2.7030077531088003e-07
9/12/2016,1473638400,23192092540,23.19209254,2.319209254e-08,11.89,2.7575398030060003e-07
9/13/2016,1473724800,22172975216,22.172975216,2.2172975216e-08,11.92,2.6430186457472e-07
9/14/2016,1473811200,21847315101,21.847315101000003,2.1847315101000002e-08,11.97,2.6151236175897006e-07
9/15/2016,1473897600,22076869309,22.076869309000003,2.2076869309000002e-08,11.96,2.6403935693564e-07
9/16/2016,1473984000,21913132122,21.913132122,2.1913132122000003e-08,12.61,2.7632459605842005e-07
9/17/2016,1474070400,22349371995,22.349371995000002,2.2349371995e-08,12.83,2.8674244269585e-07
9/18/2016,1474156800,22722051979,22.722051979,2.2722051979000002e-08,12.39,2.8152622401981006e-07
9/19/2016,1474243200,22459974842,22.459974842,2.2459974842000002e-08,12.93,2.9040747470706e-07
9/20/2016,1474329600,22114596899,22.114596899000002,2.2114596899e-08,14.72,3.2552686635328e-07
9/21/2016,1474416000,21875371150,21.875371150000003,2.187537115e-08,13.72,3.0013009217800005e-07
9/22/2016,1474502400,21998293790,21.99829379,2.1998293790000002e-08,13.11,2.883976315869e-07
9/23/2016,1474588800,36520780497,36.520780497000004,3.6520780497000006e-08,13.36,4.8791762743992e-07
9/24/2016,1474675200,33231902597,33.231902597,3.3231902597e-08,12.91,4.2902386252727006e-07
9/25/2016,1474761600,38650733832,38.650733832,3.8650733832e-08,13.05,5.043920765076001e-07
9/26/2016,1474848000,43188170153,43.188170153,4.3188170153e-08,12.89,5.5669551327217e-07
9/27/2016,1474934400,35880566234,35.880566234,3.5880566234e-08,13.09,4.6967661200306e-07
9/28/2016,1475020800,31053957466,31.053957466000004,3.1053957466000004e-08,13.3,4.130176342978001e-07
9/29/2016,1475107200,30521640536,30.521640536000003,3.0521640536000005e-08,13.17,4.0197000585912006e-07
9/30/2016,1475193600,29817386069,29.817386069,2.9817386069000004e-08,13.24,3.9478219155356006e-07
10/1/2016,1475280000,27851144123,27.851144123,2.7851144123000002e-08,13.21,3.6791361386483006e-07
10/2/2016,1475366400,29274270351,29.274270351000002,2.9274270351000002e-08,13.23,3.8729859674373005e-07
10/3/2016,1475452800,28921116127,28.921116127,2.8921116127000003e-08,13.45,3.8898901190815003e-07
10/4/2016,1475539200,25719466740,25.71946674,2.571946674e-08,13.32,3.425832969768e-07
10/5/2016,1475625600,25204877308,25.204877308,2.5204877308000003e-08,13.09,3.2993184396172005e-07
10/6/2016,1475712000,23383154022,23.383154022000003,2.3383154022e-08,12.87,3.0094119226313997e-07
10/7/2016,1475798400,23148248452,23.148248452,2.3148248452e-08,12.68,2.9351979037136e-07
10/8/2016,1475884800,23382156317,23.382156317,2.3382156317000003e-08,12.24,2.8619759332008005e-07
10/9/2016,1475971200,24293403159,24.293403159,2.4293403159000003e-08,12.06,2.9297844209754006e-07
10/10/2016,1476057600,23808820587,23.808820587000003,2.3808820587e-08,11.74,2.7951555369138e-07
10/11/2016,1476144000,24289033632,24.289033632000002,2.4289033632000002e-08,11.75,2.8539614517600005e-07
10/12/2016,1476230400,26037096488,26.037096488000003,2.6037096488e-08,11.77,3.0645662566376e-07
10/13/2016,1476316800,74508549155,74.50854915500001,7.4508549155e-08,12.02,8.955927608431e-07
10/14/2016,1476403200,47491822159,47.491822159,4.7491822159000004e-08,11.9,5.651526836921e-07
10/15/2016,1476489600,67021626922,67.02162692200001,6.7021626922e-08,11.96,8.015786579871201e-07
10/16/2016,1476576000,64860315135,64.86031513500001,6.486031513500001e-08,11.93,7.737835595605501e-07
10/17/2016,1476662400,62917625993,62.917625993,6.2917625993e-08,11.98,7.537531593961401e-07
10/18/2016,1476748800,56109104953,56.109104953000006,5.6109104953e-08,12.5,7.013638119125e-07
10/19/2016,1476835200,26727015004,26.727015004000002,2.6727015004e-08,11.98,3.2018963974792e-07
10/20/2016,1476921600,28388678071,28.388678071,2.8388678071000003e-08,12.05,3.4208357075555004e-07
10/21/2016,1477008000,27327186756,27.327186756000003,2.7327186756e-08,12.07,3.2983914414492e-07
10/22/2016,1477094400,25568419660,25.56841966,2.556841966e-08,12.06,3.0835514109960006e-07
10/23/2016,1477180800,27189463354,27.189463354,2.7189463354e-08,11.95,3.249140870803e-07
10/24/2016,1477267200,26738598194,26.738598194,2.6738598194000002e-08,11.93,3.1899147645442003e-07
10/25/2016,1477353600,25467763116,25.467763116,2.5467763116e-08,11.38,2.8982314426008004e-07
10/26/2016,1477440000,24766803093,24.766803093,2.4766803093000002e-08,11.5,2.8481823556950004e-07
10/27/2016,1477526400,25335805631,25.335805631000003,2.5335805631000003e-08,11.43,2.8958825836233e-07
10/28/2016,1477612800,26393346615,26.393346615000002,2.6393346615000002e-08,11.08,2.9243828049420005e-07
10/29/2016,1477699200,26931401011,26.931401011000002,2.6931401011000003e-08,10.39,2.7981725650429004e-07
10/30/2016,1477785600,25710654068,25.710654068,2.5710654068000003e-08,11.22,2.8847353864296006e-07
10/31/2016,1477872000,24958279875,24.958279875000002,2.4958279875e-08,10.91,2.7229483343625e-07
11/1/2016,1477958400,27306724366,27.306724366,2.7306724366e-08,10.75,2.935472869345e-07
11/2/2016,1478044800,24483859111,24.483859111,2.4483859111000002e-08,10.82,2.6491535558102003e-07
11/3/2016,1478131200,24961749448,24.961749448000003,2.4961749448000002e-08,10.86,2.7108459900528e-07
11/4/2016,1478217600,23953353775,23.953353775,2.3953353775e-08,11.13,2.6660082751575005e-07
11/5/2016,1478304000,24196990421,24.196990421000002,2.4196990421000003e-08,11.11,2.6882856357731e-07
11/6/2016,1478390400,24064007293,24.064007293000003,2.4064007293e-08,10.97,2.6398216000421003e-07
11/7/2016,1478476800,24556000429,24.556000429,2.4556000429e-08,10.9,2.6766040467610004e-07
11/8/2016,1478563200,24358801328,24.358801328000002,2.4358801328000002e-08,10.86,2.6453658242208e-07
11/9/2016,1478649600,25674126403,25.674126403000002,2.5674126403e-08,10.64,2.7317270492792e-07
11/10/2016,1478736000,24703835063,24.703835063000003,2.4703835063000002e-08,10.52,2.5988434486276e-07
11/11/2016,1478822400,28889390493,28.889390493,2.8889390493000002e-08,10.29,2.9727182817297e-07
11/12/2016,1478908800,25243993965,25.243993965,2.5243993965000002e-08,9.96,2.5143017989140004e-07
11/13/2016,1478995200,25168748733,25.168748733,2.5168748733000003e-08,10.13,2.5495942466529004e-07
11/14/2016,1479081600,24969184273,24.969184273000003,2.4969184273000002e-08,10.0,2.4969184273e-07
11/15/2016,1479168000,24586128040,24.586128040000002,2.4586128040000003e-08,10.22,2.512702285688e-07
11/16/2016,1479254400,24746018974,24.746018974000002,2.4746018974e-08,10.01,2.4770764992974e-07
11/17/2016,1479340800,24334480804,24.334480804000002,2.4334480804000003e-08,9.95,2.421280839998e-07
