,token0,token1,id,createdAtBlockNumber,createdAtTimestamp,feeTier
5510,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xca7b79e8e3013db42228a328f0b9563cd7acde24', 'symbol': 'CTRL'}",0x476846be09e80befb1cfd977eb4be6fb322b7763,13936660,1641268318,10000
5511,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xc3ffbe26e9446ac52008ffc8c1191d60a12bdc48', 'symbol': 'FAKT'}",0xed7c5e467f8e824cde6b4ed60996bb387f24c55f,13937941,1641285308,3000
5512,"{'id': '0xc3ffbe26e9446ac52008ffc8c1191d60a12bdc48', 'symbol': 'FAKT'}","{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}",0x1e7ca001f933fe996f964f1493ab6ee29c718caf,13938009,1641286031,3000
5513,"{'id': '0x4f0c5042a11830feaba227840402e2409b0fc9dc', 'symbol': 'HNY'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x58b6e6457173557cdb3a15c027a6337674be4d2e,13938808,1641296697,3000
5514,"{'id': '0x794baab6b878467f93ef17e2f2851ce04e3e34c8', 'symbol': 'YIN'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x6cfa6b2a99b25b36e240b60215cd9a824e8ea545,13938898,1641297982,3000
5515,"{'id': '0x43ab765ee05075d78ad8aa79dcb1978ca3079258', 'symbol': 'POW'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xc0793782d11dd9bf7b3a7a5a74614f1debe1da2e,13943131,1641354294,10000
5516,"{'id': '0x30c084890fc07d78f3499ffc818b3225bc8812ea', 'symbol': 'PUNKS'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xa80ccc104349d2ee29998c54d6e6488012f8afe0,13943246,1641356200,10000
5517,"{'id': '0x67b0928f8025d8548a4475a80c5444aa8087fdbe', 'symbol': 'XB'}","{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}",0xf3984952eea8923e7e01598de4048807df40bde4,13944259,1641369962,100
5518,"{'id': '0x35eee718c20ef361d75e1c7d57bda9d1adb30302', 'symbol': 'PFAN'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xb236a4cef057f7504a7c2381033630c073559840,13944591,1641374156,3000
5519,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xca00baaf27f1c8792a11feb2c05c0ae25982b88f', 'symbol': 'oSQTH'}",0x749465d08642869d6a61655685f7232fde3d0f30,13944806,1641376938,3000
5520,"{'id': '0x9ac96c97ce260b025b65b4312512db13576ccc95', 'symbol': 'ANGRYK'}","{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}",0xf4c12ac40a0ad27ad779521d0417389b0ff69809,13945338,1641384443,3000
5521,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xc4bb7277a74678f053259cb1f96140347efbfd46', 'symbol': 'COC'}",0x9242f6b2482e768a8eac6020a00f6a2bcaf20523,13946272,1641397100,3000
5522,"{'id': '0x9473282de5eadb6a32b8275af1097f326d3b0e66', 'symbol': 'RXP'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x689aa6cca43e52ee23e6205d3670083727b9cea7,13946636,1641401720,3000
5523,"{'id': '0x7c14b2f72019248978e4abe9e4cb0885d1019dac', 'symbol': 'SHIT'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xbe715e66b08f4ee4ce9e5c788008d2ad9f73d0a7,13948066,1641420680,10000
5524,"{'id': '0x9fd5d640f8c2d0f339dd48fd009a406e33038a7d', 'symbol': 'CLONEX'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xa0980f784d7d86e31f0b5b3e85cfc921d291d908,13948848,1641430856,10000
5525,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xe0ad1806fd3e7edf6ff52fdb822432e847411033', 'symbol': 'ONX'}",0xaa912dc9d2823e283f8d0a042903ef867909ddf9,13950282,1641450728,3000
5526,"{'id': '0x763e23ab32a757caf751eb6659bff885111ac9f6', 'symbol': 'FLU'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xf652ba140a5821c249d51a65a786c2f3d4461768,13950286,1641450770,3000
5527,"{'id': '0x3697e7d736383e4a76cafd6d61a65c6dd82bbc55', 'symbol': 'BEC'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xa87cfd6d57a34a2832dc279fe680c2c3fd2a849f,13950540,1641454246,10000
5528,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xd12bd9c20bfaad1f32a39856b2737146e9b18419', 'symbol': 'FLU'}",0x4d8322bc5882d8206a9ba7e1f9c93697b62458d7,13951108,1641462433,3000
5529,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xefe6ba7e126197464ac88992751a59fb81764268', 'symbol': 'FLU'}",0xcda85384647df5b777b7843e2a2d908f4adba867,13954228,1641503593,3000
5530,"{'id': '0x4fe5fcfd7d50fc80f75b150dd630bffcd36bb00a', 'symbol': 'WOOD'}","{'id': '0x5c2e129ec58563c7206229ffb1adb9dc29db915f', 'symbol': 'GGOLD'}",0x4d8feb28842d70751a67bbf21ec7131d180d6c47,13957422,1641546319,10000
5531,"{'id': '0x9be89d2a4cd102d8fecc6bf9da793be995c22541', 'symbol': 'BBTC'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x975b2383190bbe232918bbc0df75dfe884c3b370,13958094,1641555341,10000
5532,"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC'}","{'id': '0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce', 'symbol': 'SHIB'}",0x1153c8f2b05fdde2db507c8d16e49d4c7405c907,13958510,1641560580,10000
5533,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xd7d8f3b8bc8bc48d3acc37879eaba7b85889fa52', 'symbol': 'CLH'}",0x89a2c695eea101d062a098e336a5c15bfd20a343,13958694,1641563240,10000
5534,"{'id': '0x18f623e397ef28f1a5a094840f7f6f5587828b94', 'symbol': 'OVERSTIM'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x7225371dc507595e740d6d3b65b771bbdb1bfdbd,13960002,1641581271,10000
5535,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xf76f2d211568f0d5755a4f1c8758faca32969c37', 'symbol': 'Feenix'}",0x87b5a1b7f48351381a93bee1caf52d74174f6c06,13961133,1641596365,10000
5536,"{'id': '0x575157729e5e9d6383be5278238be6161c44d2d9', 'symbol': 'ESD'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xfdae27771e899c8b1dd597c7586d6bdbf7cd53b0,13961981,1641607234,3000
5537,"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}","{'id': '0xaa61d5dec73971cd4a026ef2820bb87b4a4ed8d6', 'symbol': 'CRE8R'}",0x9a182daedc9205bf1ad27075e09237cfa42f4fd8,13962763,1641618109,3000
5538,"{'id': '0x4a5b3d0004454988c50e8de1bcfc921ee995ade3', 'symbol': 'wXEQ'}","{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}",0x5efbd560b2d4da0e18d21093aa3b61b62f3bc62b,13963947,1641633615,10000
5539,"{'id': '0x58ca23f163391ecde8625786643c279968fae4ec', 'symbol': 'WDG'}","{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}",0xa4c3c2429c71108c0b4b2e504a228d0df80bc789,13966243,1641664461,3000
5540,"{'id': '0xa6d7bcc3c352700d891da2b5dcaf2fa7a2a0c383', 'symbol': 'DEC'}","{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}",0xb2c2c03e56eac4329eb8b3ec5ca1f03f84eb13dd,13971560,1641734185,3000
5541,"{'id': '0x8b3192f5eebd8579568a2ed41e6feb402f93f73f', 'symbol': 'SAITAMA'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x18a53a5d6a5292b688c981d94eabf3d4fe4c76fd,13973825,1641764574,10000
5542,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xfdf7c53aa5e5f3e1e3605aa9427aeb7f7674f01a', 'symbol': 'WEWAY'}",0x393ada36bfd3174602ac11844a2282bcaf37b284,13973835,1641764651,3000
5543,"{'id': '0x5528059b35101782ef2f07497c65ee0d636c0a30', 'symbol': 'MONY'}","{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}",0x6c06b2ef2ce469aad698eb20665b70597d761f8a,13974405,1641772581,3000
5544,"{'id': '0x5f98805a4e8be255a32880fdec7f6728c6568ba0', 'symbol': 'LUSD'}","{'id': '0x853d955acef822db058eb8505911ed77f175b99e', 'symbol': 'FRAX'}",0xf1ddc084500fc774bb835f412aea908259b55ce4,13975460,1641786710,500
5545,"{'id': '0x10633216e7e8281e33c86f02bf8e565a635d9770', 'symbol': 'DVI'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x9674d8bd21bc5da47687a81d1360f14ec75d0d80,13976358,1641799123,3000
5546,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xf4d2888d29d722226fafa5d9b24f9164c092421e', 'symbol': 'LOOKS'}",0x6231e794773e4dc0b1ad79105d850a05d5fc0fcb,13976651,1641802845,10000
5547,"{'id': '0x4a49c7ac69de6cf23da5872b7a7c7d2f2d48fc87', 'symbol': 'oSQTH'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x79941aa39eb093596c88ff43cec0470fa680b461,13977449,1641813438,3000
5548,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xf4d2888d29d722226fafa5d9b24f9164c092421e', 'symbol': 'LOOKS'}",0x4b5ab61593a2401b1075b90c04cbcdd3f87ce011,13979832,1641845607,3000
5549,"{'id': '0x5528059b35101782ef2f07497c65ee0d636c0a30', 'symbol': 'MONY'}","{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}",0x2c013ef0505094a4067fc76336c16d8d09888166,13981779,1641871587,10000
5550,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xf1b99e3e573a1a9c5e6b2ce818b617f0e664e86b', 'symbol': 'oSQTH'}",0x82c427adfdf2d245ec51d8046b41c4ee87f0d29c,13982502,1641881336,3000
5551,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xfd957f21bd95e723645c07c48a2d8acb8ffb3794', 'symbol': 'ETHM'}",0xc60604a8e104940cf28f4fd9af8abb06dc50b812,13984800,1641911795,10000
5552,"{'id': '0x69570f3e84f51ea70b7b68055c8d667e77735a25', 'symbol': 'BSGG'}","{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}",0x4f2f39196910c4de9023c553340f2501232bdf57,13985751,1641923990,10000
5553,"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}","{'id': '0xdab396ccf3d84cf2d07c4454e10c8a6f5b008d2b', 'symbol': 'GFI'}",0x3b1ac05b1e4778906ba60c1fd3356038512886e9,13985936,1641926254,3000
5554,"{'id': '0x464fdb8affc9bac185a7393fd4298137866dcfb8', 'symbol': 'REALM'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x546199752a2dde29b1a96561b578f8491f77089b,13985977,1641926903,10000
5555,"{'id': '0x083d41d6dd21ee938f0c055ca4fb12268df0efac', 'symbol': 'GOL'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x70d073daa5027b1dfe3e4104eb16a1cdc39e66c5,13986681,1641936589,500
5556,"{'id': '0x64605bbdd7295ddec0a6daa18f50d6f003732106', 'symbol': 'JCR'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xc31fa2df1bc136919b087c41ef37ab5f48661104,13987218,1641943734,3000
5557,"{'id': '0x5ddafa0856f883a634051dcb4dd710863d85a0c1', 'symbol': 'JPEGS'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x643c5d0f0036e34e0b2e920ab2d65e0a76733507,13987332,1641944998,10000
5558,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xef9eb8623ed10b0a61dd40625970beda813a8f2d', 'symbol': 'DONKS'}",0x97dc5342602a6bd4d2661da88115eb283c6ea698,13988350,1641958649,3000
5559,"{'id': '0x57ab1ec28d129707052df4df418d58a2d46d5f51', 'symbol': 'sUSD'}","{'id': '0x5f7f94a1dd7b15594d17543beb8b30b111dd464c', 'symbol': 'dSNX'}",0x9957c4795ab663622db54fc48fda874da59150ff,13989273,1641971274,3000
5560,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xdab396ccf3d84cf2d07c4454e10c8a6f5b008d2b', 'symbol': 'GFI'}",0x2a4d547ea2c35d03a501a8bb5d12d81d0a222dc5,13989403,1641973066,10000
5561,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xd049206fb408a611e543791f2d8f102a8bc253dc', 'symbol': 'NAO'}",0xe4cf2b35db124977055904abc3289cb21287af02,13990533,1641988211,10000
5562,"{'id': '0x940a2db1b7008b6c776d4faaca729d6d4a4aa551', 'symbol': 'DUSK'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xd42bd36302f33d77cbb080ad7e0434f6bedc9a44,13991116,1641996233,3000
5563,"{'id': '0xaa61d5dec73971cd4a026ef2820bb87b4a4ed8d6', 'symbol': 'CRE8R'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xed56946ff729978cca736c2cc9a70ebce49e7d1f,13991715,1642004098,10000
5564,"{'id': '0x67b0928f8025d8548a4475a80c5444aa8087fdbe', 'symbol': 'XB'}","{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}",0xa51074e23f8e5da244355e2855595ef33a2c9ec8,13995834,1642058727,100
5565,"{'id': '0x20d4db1946859e2adb0e5acc2eac58047ad41395', 'symbol': 'MOONEY'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x6de28f1176311b7408329a4d21c2bd1441be157f,13997135,1642077023,10000
5566,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xd3d13a578a53685b4ac36a1bab31912d2b2a2f36', 'symbol': 'tWETH'}",0x7e46f4ed8f26972f474a44f685959744652e5ba6,13997270,1642078644,3000
5567,"{'id': '0x03352d267951e96c6f7235037c5dfd2ab1466232', 'symbol': 'oneFOX'}","{'id': '0xc770eefad204b5180df6a14ee197d99d808ee52d', 'symbol': 'FOX'}",0x202a4a99ab3833528e2dda446730e95cb004093e,13998643,1642096844,10000
5568,"{'id': '0x26805021988f1a45dc708b5fb75fc75f21747d8c', 'symbol': 'xGAMMA'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x679984c815874991f3ae31a4563ca4acefbc1b05,13999078,1642102828,10000
5569,"{'id': '0xa68dd8cb83097765263adad881af6eed479c4a33', 'symbol': 'WTF'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x6785af46f06ec2f228bbc4b8dfd52cea8764029d,13999335,1642105942,10000
5570,"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}","{'id': '0xf5cfbc74057c610c8ef151a439252680ac68c6dc', 'symbol': 'OCT'}",0xcd999dc3ed465b881ade0a587b5690b2e4ab7162,13999703,1642110862,3000
5571,"{'id': '0x403d512ab96103562dcafe4635545e8ee2753f6e', 'symbol': 'WILD'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x9d9b1b368a624c6f6b6ee9498d3dffafc45a19d8,14002009,1642141147,3000
5572,"{'id': '0xb0930d97d82353ce03967d2b2f5420908bc57df0', 'symbol': 'X3MT'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x29bd4352dd34d486aacaaeae8b199f688e0871e7,14002740,1642151001,3000
5573,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xf1b99e3e573a1a9c5e6b2ce818b617f0e664e86b', 'symbol': 'oSQTH'}",0x61d06f153b5323c9f13c2d3fe63d917514ff1915,14003016,1642154912,10000
5574,"{'id': '0x5c173a51468694c0114aad0c14cbea350f40c33e', 'symbol': 'LORB'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xe6ea9204234011c7ffe5a190cf18734396a0c537,14003312,1642158839,3000
5575,"{'id': '0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b', 'symbol': 'CVX'}","{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}",0x3df6bb62348d786a50b635b638ff99d850f98211,14004225,1642171510,3000
5576,"{'id': '0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b', 'symbol': 'CVX'}","{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}",0x575e96f61656b275ca1e0a67d9b68387abc1d09c,14005032,1642181960,10000
5577,"{'id': '0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d', 'symbol': 'LQTY'}","{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}",0x97d0a9a96713c6ec2ef8ba845d720b1a01c7d37d,14008342,1642226518,3000
5578,"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}","{'id': '0xd33526068d116ce69f19a9ee46f0bd304f21a51f', 'symbol': 'RPL'}",0x417bad05186155d022c9acdef742aede3f177a5e,14008511,1642228754,10000
5579,"{'id': '0x9f08b5bbd88a33f199bfcbeb8816eca271625ab8', 'symbol': 'GHOST'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xf528c539ca752884dc455d7a93075d4bb3261962,14012402,1642280817,3000
5580,"{'id': '0x1c96f15367eba43d1217f4ac31ff27186ca616bc', 'symbol': 'ColorWaste'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xe287fda8df4dc5a85a9b4354dc2085076788eb8c,14013237,1642291760,10000
5581,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}","{'id': '0xf4d2888d29d722226fafa5d9b24f9164c092421e', 'symbol': 'LOOKS'}",0xd6b25525bad29aeee6f592550355bacc403303a8,14013459,1642295082,3000
5582,"{'id': '0x2fdf40c484b1bd6f1c214acac737fedc8b03e5a8', 'symbol': 'MCS'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x6471af4c7fe4250ddd2a2eaaf37e5a302d260e78,14014951,1642315413,10000
5583,"{'id': '0xbbbbca6a901c926f240b89eacb641d8aec7aeafd', 'symbol': 'LRC'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x3589697f57218bd57290ac18ae1c11b269ad964a,14015019,1642316325,10000
5584,"{'id': '0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b', 'symbol': 'CVX'}","{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}",0xfc8c16201033f16b7d6b3ed3a1b1056478043349,14015769,1642325882,10000
5585,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xebc7a1c9a3a53254fe0cd67775f4dadcbb884b80', 'symbol': 'DON'}",0x2be2795d8cf5dffc69dbb93dc6d60e349774828a,14015803,1642326374,3000
5586,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xd38bb40815d2b0c2d2c866e0c72c5728ffc76dd9', 'symbol': 'SIS'}",0x177d3978ffd4a354e5fcdd5e397f5c10ec0a3473,14017022,1642342708,10000
5587,"{'id': '0x68b1b0b89e52440df04237a21751331ae9e87a23', 'symbol': 'HOTM'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xf0496890357f9a783efdd6499838ab471a979a04,14017614,1642350070,10000
5588,"{'id': '0x5fe8c486b5f216b9ad83c12958d8a03eb3fd5060', 'symbol': 'OIL'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0xba8934122cc5ddbe4cc9f1fb20db96d37dc9e8a8,14018570,1642362959,10000
5589,"{'id': '0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5', 'symbol': 'OHM'}","{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}",0x893f503fac2ee1e5b78665db23f9c94017aae97d,14020197,1642384394,3000
5590,"{'id': '0x077aa17182c3e0e6478d0f22675bdf432111b9ab', 'symbol': 'IGLD'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x1ab23ed00bddcf86cc725228b704aa434d7400ed,14020201,1642384449,10000
5591,"{'id': '0x1e19d4e538b1583613347671965a2fa848271f8a', 'symbol': 'TJX'}","{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC'}",0x7d40cefd8340b2a2b7f4ef96a65729a870c98a15,14021785,1642406180,3000
5592,"{'id': '0x71285fa94bdf1bed18955f2a9ead26a506fb891a', 'symbol': 'MBT'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x4f801a202c44a118aaaef783a089c7406302d790,14022062,1642409649,10000
5593,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xca5ca4eaf1741767de8c736ab3e09e6f8e61a8f6', 'symbol': 'DIXI'}",0xb3c0e159d44d615cceac96f0d0121e5df858bf07,14022750,1642418682,3000
5594,"{'id': '0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b', 'symbol': 'CVX'}","{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT'}",0xe357aedbad59402db30125beb4681744069bfa74,14024426,1642440948,3000
5595,"{'id': '0x0ab87046fbb341d058f17cbc4c1133f25a20a52f', 'symbol': 'gOHM'}","{'id': '0xe1406825186d63980fd6e2ec61888f7b91c4bae4', 'symbol': 'VBTC'}",0x06dc4043c90463e31d21b3620b0ade65b5e009d7,14024557,1642442575,10000
5596,"{'id': '0xa025f41f1a973e6649931f3ac96979071bda4c9f', 'symbol': 'PDAO'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x4cc0ae92a83222a9ddde3c5c4eb0a662cb37e929,14025248,1642451920,10000
5597,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xcacc19c5ca77e06d6578decac80408cc036e0499', 'symbol': 'MON'}",0xb0bbea78eefd72afdc8e910c763baf73c7930d4c,14025785,1642458902,10000
5598,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xf4d2888d29d722226fafa5d9b24f9164c092421e', 'symbol': 'LOOKS'}",0x74beb58ebdc2852011a799f6064239fbd10e3d2f,14025803,1642459137,500
5599,"{'id': '0x84b67e43474a403cde9aa181b02ba07399a54573', 'symbol': 'Metti'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x0378304e50fced815abf96f30837c3c61a750c82,14026426,1642467077,3000
5600,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xd47c30ffef3d50a4fe764e34d755b057eb8755e6', 'symbol': 'Walmart'}",0x5d63f6a5314780753d7782849cb38a5ee8478d5b,14026936,1642473963,10000
5601,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xd3cc687df94bffb7bb2b885b23b9c316aa7408cc', 'symbol': '$MINI'}",0x5b9a92791954bd41c1d8d93c53686c9c729c4b6b,14027113,1642476272,10000
5602,"{'id': '0xbea76c71929788ab20e17759eac115798f9aef27', 'symbol': 'WIJM'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x6f875a129fcd26f14444cbb83f9a1874d30f98f0,14028245,1642492144,3000
5603,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}","{'id': '0xc94d743cda0c03f6fb746c9ad8c38f49f42956ce', 'symbol': 'DISD'}",0xe1263d62e3961467ca88c084f0d0d14feb0846d6,14028316,1642493035,10000
5604,"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI'}","{'id': '0xf77da5c50725379dd33c93f8a4e12c693bc06c6a', 'symbol': 'TRUST'}",0xf0b0b261635d6fb19aa028e5fe30eb732c855708,14028632,1642497408,10000
5605,"{'id': '0x01092106296f70d25e1a6a7fd69d69841bdf5680', 'symbol': 'MONG2'}","{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH'}",0x76fe2181190773a26591c4ef1667604a2fee9876,14029305,1642506536,10000
