,day,symbol,deposit,borrow
1217,2022-06-03T00:00:00+00:00,USDT,899803380.3032997,572974279.4505153
1218,2022-06-02T00:00:00+00:00,USDT,914446398.7879951,570161508.1181073
1219,2022-06-01T00:00:00+00:00,USDT,913329619.8737261,572105753.4565114
1220,2022-05-31T00:00:00+00:00,USDT,995742820.7123078,527433376.4229879
1221,2022-05-30T00:00:00+00:00,USDT,1005320699.3179184,549279002.1666837
1222,2022-05-29T00:00:00+00:00,USDT,1034449819.9424942,546312254.1100917
1223,2022-05-28T00:00:00+00:00,USDT,1035203085.6543616,544075278.8954473
1224,2022-05-27T00:00:00+00:00,USDT,1010419490.3419693,541101968.5384849
1225,2022-05-26T00:00:00+00:00,USDT,898443147.189873,600713122.669617
1226,2022-05-25T00:00:00+00:00,USDT,927732320.9583482,614028849.4632623
1227,2022-05-24T00:00:00+00:00,USDT,916732612.348299,594929307.3258944
1228,2022-05-23T00:00:00+00:00,USDT,918729912.7834506,594630203.8028142
1229,2022-05-22T00:00:00+00:00,USDT,922854348.4933342,587870123.9443388
1230,2022-05-21T00:00:00+00:00,USDT,851149592.8415247,584217857.1122291
1231,2022-05-20T00:00:00+00:00,USDT,827594435.6263875,597999991.9637682
1232,2022-05-19T00:00:00+00:00,USDT,858822690.2710196,572694602.9908237
1233,2022-05-18T00:00:00+00:00,USDT,814861870.3420701,583666293.6239479
1234,2022-05-17T00:00:00+00:00,USDT,797376507.2985116,592906620.698984
1235,2022-05-16T00:00:00+00:00,USDT,748354390.6705629,568223304.059055
1236,2022-05-15T00:00:00+00:00,USDT,743914561.3237528,556917489.7884254
1237,2022-05-14T00:00:00+00:00,USDT,744368042.4120522,560537855.0918306
1238,2022-05-13T00:00:00+00:00,USDT,847788114.1051921,618993403.9128041
1239,2022-05-12T00:00:00+00:00,USDT,885374511.0780739,634588090.7097956
1240,2022-05-11T00:00:00+00:00,USDT,1031788374.2346511,861053896.4136847
1241,2022-05-10T00:00:00+00:00,USDT,1209354911.1700275,772344663.7932479
1242,2022-05-09T00:00:00+00:00,USDT,1208913289.385799,775557199.180551
1243,2022-05-08T00:00:00+00:00,USDT,1216497107.5241106,799715464.3925068
1244,2022-05-07T00:00:00+00:00,USDT,1208770574.4774508,804714665.9521639
1245,2022-05-06T00:00:00+00:00,USDT,1201781987.9175327,807580146.2609742
1246,2022-05-05T00:00:00+00:00,USDT,1186963065.771617,809062389.5525551
1247,2022-05-04T00:00:00+00:00,USDT,1185766641.5546265,852579242.8311386
1248,2022-05-03T00:00:00+00:00,USDT,1301740274.7304814,853344446.6221037
1249,2022-05-02T00:00:00+00:00,USDT,1299065009.6497736,850011536.9560953
