Date,herfindahl_volume,herfindahl_inflow_centrality,herfindahl_outflow_centrality,herfindahl_betweenness_centrality_count,herfindahl_betweenness_centrality_volume,herfindahl_tvl,total_volumes,S&P,S&P_volatility,Gas_fee,Gas_fee_volatility,boom,bust
2022-01-29,0.2827959133378461,0.24013755209009058,0.2599631285136832,0.39720738320134724,0.02551290103361199,0.163910254363372,25.63987385268235,0.010322176481393086,0.03426943495057464,0.0003120307212174,0.16593888810163457,0,1
2022-01-30,0.2919863090354932,0.2586434549871124,0.2616050013835007,0.34115056349074674,0.03669642903647291,0.16450227010209884,25.358552165472833,0.010216716800716598,0.03425350246304061,0.0003497291749149,0.16440448412741904,0,1
2022-01-31,0.3037519362065032,0.27319848697761573,0.27984974118364825,0.3583968150326524,0.017049978516571616,0.16543617705533903,25.216735096116043,0.01011339026678035,0.0343360195847044,0.0003302068932932,0.16227010178100942,0,1
2022-02-01,0.3050939804053189,0.2740665131316724,0.2629909912085353,0.5407570464062019,0.08774348194643818,0.1626633635596127,25.48760093470056,0.01198902447042485,0.03445448249979974,0.0004334863981966,0.16452069995799862,0,1
2022-02-02,0.3029948474794337,0.264393312950148,0.261524648588067,0.5274360417654462,0.11610572392527964,0.16031209729295445,25.44957135023034,-0.01909709693150979,0.034411044018914795,0.0004252830799213,0.16431470746940563,0,1
2022-02-03,0.31417799572710126,0.28229903739421375,0.28586454151111573,0.42927477740127945,0.0628993019750413,0.1669846423030915,25.492175999120477,-0.039408266738512374,0.03453788486428844,0.0003311900691483,0.1653405609262661,0,1
2022-02-04,0.26982410847527144,0.2249335040162863,0.22553162459891604,0.44138003202649945,0.029573532221926012,0.1653740228865536,25.519436366378994,0.1089765591690432,0.039589875543254216,0.00032771201404,0.16495201818711788,0,1
2022-02-05,0.2985996339060685,0.26070856344464055,0.25396208466416237,0.4664745929877297,0.07246955474849028,0.1715150625189252,25.745830522514293,0.03014012071872444,0.04001246175078885,0.0003336509873714,0.16392180094169626,0,1
2022-02-06,0.30002291840140005,0.248614512195825,0.2572637452261883,0.5444285960234488,0.16308068370204018,0.17384334359377432,25.590219689719394,0.02925820993306294,0.039708023280892214,0.0002347097015429,0.17487469821131543,0,1
2022-02-07,0.2882064864309636,0.23751819204301527,0.24183537724639875,0.530439504038077,0.07693062707143357,0.1729898048441874,25.353144756624257,0.028426445380183196,0.04004232648844805,0.0003754644644003,0.19043133860539851,0,1
2022-02-08,0.29352773938862836,0.2450247406943413,0.24881217519176313,0.4929772434576537,0.08456536209298221,0.17381403368711465,25.81578200627997,-0.008462764530370937,0.040037516192448205,0.0002893431665628,0.18820768008485886,0,1
2022-02-09,0.29154307110615346,0.2415691186630343,0.2381048822229772,0.548028571600835,0.11442568881251756,0.17094547547115094,25.930656102612126,0.023638748310034326,0.04022521674467149,0.0003153508229271,0.17941267592506274,0,1
2022-02-10,0.30647114319662133,0.26330313719342907,0.27561535104763707,0.46594611079322856,0.06827853760840732,0.16572056431506588,25.64572864850262,-0.028526556330489013,0.03994452327250433,0.0003652684951114,0.18118651502212246,0,1
2022-02-11,0.31039124063771,0.27721277938582356,0.27626376513426737,0.44324358403431235,0.08594514020981484,0.16769395852959468,25.879625197301117,-0.0524332214261917,0.04028673009317371,0.000227947484134,0.19792827722379128,0,1
2022-02-12,0.30313603514646265,0.26835747461125964,0.2664900923826847,0.4784276997300249,0.06783890002562942,0.1765516988391629,25.73118820998631,-0.004052314294920309,0.0400853935027007,0.0002009135821273,0.19636511298614803,0,1
2022-02-13,0.2984671948394722,0.26009745337912904,0.25772027603961617,0.4586345223017662,0.0978040724714487,0.17712870236840778,25.44461803611251,-0.004068802383637602,0.0400120062885711,0.0001707998094918,0.19432482289935396,0,1
2022-02-14,0.2871920482581781,0.25242313123647836,0.23574221398744852,0.4405567982031711,0.06299229047630701,0.1766763294412408,25.241213377892922,-0.004085425194433125,0.04000296622025558,0.0001930968090905,0.18972064342358624,0,1
2022-02-15,0.28856947236679487,0.2520728480610213,0.24590700816190367,0.4248047903631719,0.06124671673887065,0.17389767035119863,25.4350925302187,0.056625971111155214,0.041475399653683374,0.0002576499854881,0.19835420566732126,0,1
2022-02-16,0.28211531512466703,0.2421147038063309,0.24278062621031973,0.4281177800563446,0.03732746499169972,0.1713383006399904,25.55525926259486,0.003675639941705691,0.041464512622237805,0.0002676036379576,0.19725334146458173,0,1
2022-02-17,0.3181042139850593,0.2882035346014149,0.2860904316927092,0.4049552141573297,0.06119326309665627,0.1654781051182449,25.462387990367247,-0.07712604223876426,0.04362192273994364,0.0002239110930394,0.1955538328390608,0,1
2022-02-18,0.31735590360454696,0.2852800638132882,0.2944104923234314,0.40136639567920634,0.06431888233723032,0.1753857787421885,25.6289741257359,-0.02639323600359295,0.043824969923701475,0.0002771605077467,0.19989522766597584,0,1
2022-02-19,0.30418975600770665,0.26722795066562355,0.2629770237330306,0.4514826321362959,0.09711139969695223,0.1703016534444941,25.519613651539522,-0.0174091713187611,0.04354329387035881,0.0002165416664101,0.20343077742555216,0,1
2022-02-20,0.314576922506847,0.28149347799949026,0.27314237073684833,0.4060008379599048,0.15009322015820112,0.1661090211037672,25.186047039262863,-0.01771762847676723,0.036776065752749526,0.0001878851864257,0.20371867430932633,0,1
2022-02-21,0.3424361080880909,0.3231775063119199,0.31703715061296667,0.35240574653122436,0.051580568706474886,0.1674937053948325,25.37819968060199,-0.01803721363761497,0.036686321487963185,0.0002401790327243,0.207801439394312,0,1
2022-02-22,0.32348248674552726,0.30351592882636036,0.2972058927342929,0.389203237255368,0.05256703390171822,0.16750248724293149,25.753217274354633,-0.016944451061474984,0.036567273609980966,0.0002344739669917,0.20411554185370775,0,1
2022-02-23,0.3314575267927618,0.3052508134518877,0.30783368146609696,0.3135270174953587,0.023300869720853788,0.16807362518200278,25.64594774107116,0.005333456903868825,0.03632009536773633,0.0002502611427739,0.20384207450147127,0,1
2022-02-24,0.31529226716127784,0.2908601519957541,0.28882693524682085,0.3414800677528078,0.04016190884282389,0.16317352377606895,25.543034084661183,0.004750841513952691,0.036284969879308564,0.0002379327335668,0.20373389997417737,0,1
2022-02-25,0.32488758092749115,0.3097347554540961,0.298956076951058,0.26031256910978157,0.01894356809105816,0.16279046749406476,26.229683295909467,0.02463074667106377,0.03651476920958126,0.0001892667770095,0.20747717677695496,0,1
2022-02-26,0.3128851399577054,0.28629308356332456,0.27563470715360655,0.3046894432551644,0.032114079335997546,0.16256987453681154,25.736860236209534,0.0204053255240828,0.03524122811492461,0.0001548338140711,0.2095142266363558,0,1
2022-02-27,0.33808717822121054,0.31357369446550254,0.315516994027702,0.28244560582838735,0.02698522334808398,0.15688420661172384,25.40345427458872,0.019997261027593655,0.03398524397393166,0.0001225139988547,0.21280598112883217,0,1
2022-02-28,0.3277823423996551,0.3038198294279771,0.30917784928919206,0.2502980960939991,0.023065034530977857,0.16475211047456184,25.58938817921899,0.019605197957750155,0.03410419473151437,0.0002166071221055,0.23875959150121367,0,1
2022-03-01,0.3089365226704749,0.28235140108757634,0.2783561988351355,0.3051246552990506,0.043646428917836266,0.16896108938224597,25.86245646661737,0.04745144381669679,0.03506008945343391,0.0001839761541381,0.23907266353248802,0,1
2022-03-02,0.3171227660317541,0.28396872941162427,0.2960690348261429,0.3010707705211878,0.025652829259959084,0.17199172027262533,25.882111674313,-0.010302567254864836,0.03512955411643434,0.0001687613617184,0.23928080068157945,0,1
2022-03-03,0.3020757322451625,0.26925566379986643,0.27349169690914965,0.27451965162679964,0.026389083946846817,0.16665774125881122,25.778753989300462,-0.04148609991082374,0.03600496514467353,0.0001468443442078,0.2335376000406804,0,1
2022-03-04,0.30610497594346603,0.2771634620497258,0.2728665791039624,0.23831083952751034,0.02251701223337399,0.15567499758945674,25.645029896518828,-0.05968129834400303,0.037525953851590375,0.0001311984271698,0.23392740591226033,0,1
2022-03-05,0.28591745279370195,0.24838736528431488,0.23905380935321613,0.29093806065162314,0.06353381032537282,0.17013179809484028,25.74553837175206,-0.017597585411093415,0.036945069444147376,0.0001042633705869,0.23332581078981512,0,1
2022-03-06,0.29804286364636146,0.2646457698789722,0.2604347105353617,0.24638005513525388,0.04084517107622195,0.16505573851025684,25.363737316660337,-0.017912816001139,0.030877265169314255,0.0001321922362796,0.23867860115245018,0,1
2022-03-07,0.30564602654452183,0.272747166794648,0.27256017749624256,0.26509918287358203,0.020999130587233357,0.1704081745050948,25.408881506710184,-0.018239546537899345,0.030311998314671393,0.0001117318407763,0.23979812831019628,0,1
2022-03-08,0.327030035878358,0.29480905219849574,0.31083349030729995,0.24313615490429089,0.010700486814726346,0.17339007315443147,25.707724937204155,0.025289454874660597,0.030164625527432067,0.0001272346261732,0.23401623055780701,0,1
2022-03-09,0.289767483215011,0.24691105190338142,0.26063397626872337,0.23449942450722766,0.03482707495754529,0.17535271022286436,25.652937330979288,0.0699372985268779,0.032619821384989076,0.0001115527103593,0.21560808220843644,0,1
2022-03-10,0.2863794308977209,0.2558997481448791,0.25090890996565235,0.15272944363628185,0.01493275959705973,0.17212470824679987,25.79576522987191,-0.038148285875649945,0.03320576168032424,9.517600543871232e-05,0.21280795940502178,0,1
2022-03-11,0.29397230948157727,0.26610660509061657,0.25219508948416225,0.20413266326370996,0.012339220684467451,0.17233850446856844,25.745889940012805,-0.034694433777949764,0.03318121471109548,9.034906149602631e-05,0.21154244361094351,0,1
2022-03-12,0.27211171539102724,0.23721676330418784,0.22944172858823808,0.23294030350897305,0.016937995608114056,0.17150531161360305,25.626494824595813,0.0007668666325948325,0.03295324145918011,6.75719445308998e-05,0.21316290878903502,0,1
2022-03-13,0.2892883706536308,0.25075943517181587,0.2583860699353885,0.242828309134753,0.028405864162987494,0.1715199122656259,25.17532792517088,0.0007662789987705203,0.03177473455803397,0.0001047552073194,0.21674512106238955,0,1
2022-03-14,0.2991725794439377,0.26178694971277894,0.271132196678639,0.20427231886682373,0.015927007442478977,0.17180002406069117,25.26111472309415,0.0007656922648397678,0.031787446775251214,9.114416732645016e-05,0.21696448040982844,0,1
2022-03-15,0.2902204319428322,0.265194499172985,0.24521268879297214,0.20058697151224275,0.015391386110312428,0.1669980066835359,25.511377988476262,0.028844587931532047,0.03234785059358329,0.0001060444398654,0.2177428107248022,0,1
2022-03-16,0.29531082222403116,0.26639262800789093,0.2601255834810633,0.1921218904349933,0.016337954805463236,0.16447524696628388,25.51803521711125,0.029796100844796978,0.03289184235569063,0.0001214805884038,0.21804556351775153,0,1
2022-03-17,0.286217491597319,0.25592907707217044,0.2464087325313139,0.21976745819487928,0.0211184928384977,0.14605003236422928,25.880373665949733,0.010810524014800454,0.031101998677609037,0.0002171580109606,0.2377471257762679,0,1
2022-03-18,0.2905209496734894,0.25567123078564186,0.2497711919641221,0.2702149902789761,0.02369276160086597,0.16358844228692687,25.53966095147335,0.030674452306824834,0.03169561914746296,0.0002135231325174,0.2376110138640177,0,1
2022-03-19,0.2942768711914856,0.24663945596798353,0.2536435930300145,0.3085127079265941,0.04856394603967919,0.16098673823719792,25.751517046538932,-0.003073314062790959,0.028385746239689917,9.944542889440192e-05,0.2734945809282483,0,1
2022-03-20,0.3180983754936578,0.2835316025808133,0.28239044395160817,0.2541875186217031,0.04702759434894138,0.16144763422362557,25.562029269484956,-0.00308278844735925,0.027952024894993027,8.376589367335249e-05,0.27084385325284244,0,1
2022-03-21,0.3093435781254672,0.28294114612334464,0.26948673597867306,0.2561273624518558,0.019393711405009388,0.15860366573886392,25.531430883877633,-0.003092321427705133,0.027751029135962696,0.0001081458362741,0.2731257756714998,0,1
2022-03-22,0.2945006045484336,0.2627030589702937,0.25978791007788404,0.3094264179930016,0.03214238058817301,0.1587889163956391,25.658585186060407,0.023733416393828772,0.0278019667270512,0.0001395636518735,0.2767639470753939,0,1
2022-03-23,0.30468128907988495,0.27912386980412535,0.26786841669390293,0.26083416724227493,0.016778756518448467,0.15847514756618797,25.805518953501515,0.003399724730377423,0.027524465794819316,0.0001231476562568,0.27321742797852844,0,1
2022-03-24,0.3002112908220228,0.270715445576966,0.2738458111793147,0.264322942650515,0.08716546179278388,0.16840100775886915,25.72584691643889,0.0438160276979896,0.028201210180699137,0.0001660880940128,0.27944521074426903,0,1
2022-03-25,0.30572231951795337,0.2723551293068421,0.2665424593986053,0.3197331497063361,0.036132475933158936,0.17108095074168536,25.83798283362248,0.0008648681994505473,0.02821363868309701,0.0001520061881634,0.27940083886965644,0,1
2022-03-26,0.30366469158842774,0.26664437844364347,0.2616002603648432,0.25052226446348785,0.036237639279058015,0.17029510495980196,25.77735723216775,0.029968044005260396,0.028570116441691783,0.0001091469936343,0.2852150729817965,0,1
2022-03-27,0.296567929791704,0.24968330810895123,0.2520945977355816,0.40709642667690626,0.09214168490434008,0.16814311999398057,25.303837956276038,0.02909602955122438,0.028681183521894034,0.0001826866596646,0.29897663509546896,0,1
2022-03-28,0.28869375774354433,0.24179484554202224,0.23947844957065215,0.4382309966121375,0.0869917790017407,0.16777661167888758,25.682386487466914,0.028273331466861448,0.028850190384065034,0.0002749212369565,0.3055803361648778,0,1
2022-03-29,0.30234477926576575,0.2657490568724046,0.2654720765335875,0.43380083438645595,0.057097723323601454,0.16671087858509523,26.028643104910046,-0.0024839028811918843,0.02878078570267484,0.0001716217955659,0.3152671143573164,0,1
2022-03-30,0.3142980876650966,0.2801900320713804,0.275721605546077,0.4401696289588623,0.05797128878857252,0.16720983471327466,25.980316326709456,-0.0036640431264575064,0.028709430777745303,0.0001906287373021,0.29780474261672957,0,1
2022-03-31,0.30696784350228085,0.2724284270094788,0.26114515931434723,0.40822777586871417,0.0696540271616442,0.16365148777327257,25.98320006498399,-0.03162044594983619,0.028307073838846904,0.0001814842174573,0.29642913346859284,0,1
2022-04-01,0.2860330953463039,0.241208321039945,0.23529014827975991,0.383701629422408,0.058026404850432575,0.161726806463957,26.099517701338872,0.032740857707677117,0.02872921806822088,0.0002369849824136,0.2998934661153407,0,1
2022-04-02,0.2889184148461647,0.25338941178352314,0.24143919416800172,0.43837673350757117,0.11775646112722811,0.15971344573808757,26.124554295781763,-0.0022366359891536933,0.02746026878960655,0.0002149744366468,0.2992689997544223,0,1
2022-04-03,0.281103974416481,0.227701038581705,0.22650533923247393,0.48622024633785504,0.10836759834215687,0.15854809449114232,25.998404717609027,-0.002241649745745179,0.02464320532188213,0.0001939670975271,0.2991323311104649,0,1
2022-04-04,0.3013714456538392,0.2630733837447532,0.2552416257008139,0.3821563936635774,0.06555889693252387,0.15852979448743662,25.79665231648547,-0.0022466860310288235,0.024270355577413465,0.0002418970474777,0.2978294983037839,0,1
2022-04-05,0.32247001254295654,0.2873409424230192,0.2884489009430049,0.40191212029626244,0.09683402576503584,0.15970651636419367,25.96655852837007,-0.001778136897078044,0.02386174712055087,0.0003298034505288,0.2998781125761504,0,1
2022-04-06,0.31823994748738843,0.2817642847755572,0.2858019790914982,0.3008531644557007,0.06271094841539143,0.1558723961039754,25.883919894620103,-0.06425211666206951,0.026898539646600713,0.0001989720161244,0.3135846993210893,0,1
2022-04-07,0.33399879919547004,0.3092620015500653,0.30360214564772264,0.29731652450035306,0.05948381182210198,0.1623363351243531,26.17203789141327,-0.005669450451886517,0.02674882914636351,0.0002433302599864,0.31472120777234885,0,1
2022-04-08,0.31135561036726656,0.2835526313103481,0.2816174828779692,0.2698403237486594,0.02926039215227923,0.15889629623319015,25.807604870994215,-0.011591623959520176,0.023977834755454036,0.0001902211434116,0.31733164392660523,0,1
2022-04-09,0.3164329376499248,0.29088200603043657,0.27380577561968833,0.27414831524884686,0.06660150566561715,0.16001611690392903,25.844121543903928,-0.025529671353895028,0.023336584998562802,0.0001248700395347,0.32585583760353903,0,1
2022-04-10,0.2997775228254246,0.24845990055985745,0.25804024473500536,0.2832688774890174,0.08475222801467594,0.16124815629528794,25.382133488191943,-0.026198548979060727,0.022908039706116975,0.0001531323339941,0.3275497377590024,0,1
2022-04-11,0.3195257540260927,0.29213892452962414,0.29296067737814474,0.27076537892386365,0.04607295387230674,0.15165051026696977,25.40192971085574,-0.026903420970890317,0.023570123819186713,0.0001479397853291,0.3225434597056004,0,1
2022-04-12,0.32128656783317194,0.30119733082524286,0.30491701173181485,0.27096713394878424,0.027519964371435536,0.16863465971342442,25.955750188782094,-0.012310782543708492,0.023725542654192504,0.0001527266058083,0.3130227760414596,0,1
2022-04-13,0.29704464077176496,0.25624502774715924,0.26634790979330647,0.2129771303382413,0.014707234750947826,0.16729406435602012,25.895366702683482,0.04270258329680694,0.02484937430439923,0.0001588134828266,0.31173207755000043,0,1
2022-04-14,0.29955259825512737,0.2593464637078575,0.2589778576104338,0.2669873536369628,0.03385192938498147,0.1664449944807754,25.74542988185939,-0.0306122811808418,0.025132497047111638,0.0001612661755788,0.3107198817055599,0,1
2022-04-15,0.2892420034926997,0.24341223021457212,0.25407062144212667,0.24714742891295743,0.03250494350441564,0.16808381373927353,25.720549863619972,0.013913082258835752,0.024680761000423556,0.0001312111402272,0.3123652156344782,0,1
2022-04-16,0.28330860886379156,0.2400709699177703,0.21778167256144862,0.25074542399558186,0.06722036637365235,0.16606492666870246,25.54870002032989,0.000278126444234014,0.024611899679691483,0.0001181133000526,0.29308544690832256,0,1
2022-04-17,0.3105134195366428,0.26978816844148884,0.27195167451783026,0.23193403275186245,0.07022704320741828,0.1640212568746516,25.267027340125725,0.0002780491114226977,0.02395201874721793,9.839347623711922e-05,0.29457798950958236,0,1
2022-04-18,0.28953785100986285,0.258030050039556,0.25705038757888315,0.21457775591343992,0.06638263112265018,0.1653943726170124,25.349776460441134,0.00027797182160437504,0.023946536910346452,0.0001231054887551,0.26269834162237504,0,1
2022-04-19,0.2658360692412604,0.2316956916408318,0.23673997827930982,0.24663427761327814,0.018611703746363957,0.16656586173274696,25.888589111428853,0.025749688072526353,0.024401356018901012,0.0001378280367255,0.2611562349708137,0,1
2022-04-20,0.2569622261626167,0.19874527830588484,0.20450587855778968,0.3077601997296334,0.08796571351552232,0.16798665680235128,25.72295830572918,-0.008265981580836093,0.02444772506874669,0.0002213073718682,0.27088854199218726,0,1
2022-04-21,0.2796579074669839,0.24567669171100523,0.24361501106776448,0.246423709683506,0.029722896333386734,0.16694358922658534,25.8500750193506,-0.004421430644451561,0.024065800044399756,0.0001942246913733,0.26868023155693094,0,1
2022-04-22,0.2954931964107507,0.2585962963984246,0.25221598646293686,0.20137637355835075,0.05873981696144158,0.1708831532486031,25.987008139528363,-0.032370557761778496,0.024749728545155964,0.0001811476833344,0.26790106675561387,0,1
2022-04-23,0.2666810363895479,0.21266453691850185,0.21189823289224288,0.1986168087991525,0.05978594662433342,0.17045867235105386,25.89631843340459,0.002774287377812867,0.02324425479173899,0.0001054052927668,0.2805887880994818,0,1
2022-04-24,0.2835788868303873,0.23387643029780197,0.23949412204557144,0.2490239386747118,0.041252599703412995,0.17215448709016404,25.335435199342125,0.002766611996163109,0.02325751095663283,0.0001050727075193,0.28025106379010906,0,1
2022-04-25,0.29880002277552803,0.2631718735727106,0.2591566616311748,0.2512376289290516,0.05320664073775703,0.17122676935114947,25.351704565681075,0.0027589789670005903,0.022449989444992963,0.0001737722227591,0.28877907619686194,0,1
2022-04-26,0.2988775984373686,0.26261405317860764,0.2651144613379381,0.22663714730357737,0.054044803231007466,0.16475879957691514,25.97281853813932,-0.05437314451888423,0.02339028812017457,0.0001424108339541,0.2752965263526573,0,1
2022-04-27,0.3061937308456528,0.27089070759361983,0.27315148137086376,0.18934823108916157,0.035630848987416634,0.1711996764586716,25.875266744955667,0.011023676918797003,0.02270697343560176,0.0001666286589573,0.26582254212008816,0,1
2022-04-28,0.28779008410293144,0.24164843952655063,0.24989320794941383,0.18105776409075267,0.057189539836081896,0.17283085155330327,25.767605460803154,0.02623898408057979,0.023500727841746293,0.000167790325397,0.2515849228910012,0,1
2022-04-29,0.28039795739707374,0.23616745237538556,0.2383965791063798,0.19674943803222064,0.08867896769386577,0.170186702568465,25.867970225649355,-0.0461482947457838,0.024599522279845052,0.0001540756037383,0.2512245575601721,0,1
2022-04-30,0.26879627605354584,0.22671906734654873,0.22396992437012192,0.19199188312529197,0.07931148189684986,0.17327964045567165,25.86317173261721,-0.001490110365291299,0.02419573605134509,0.0001433372248255,0.2513931306197129,0,1
2022-05-01,0.28388533393192905,0.23859236904122585,0.23162376566402512,0.15546618816844018,0.0920980347240503,0.17227908171454193,25.662914930535,-0.0014923341082263403,0.023058295852310933,0.0013411575818965,0.47934449240255017,0,1
2022-05-02,0.3046148319531742,0.2664084505682757,0.26571386423040533,0.17596489359324333,0.08268348746626944,0.17296276526119128,25.740323544926785,-0.0014945644982187378,0.02306476959186965,0.0002057654472515,0.595033580375654,0,1
2022-05-03,0.319933491744402,0.3048795914752038,0.29776183103774334,0.21674586716483965,0.044600974455526646,0.17254395466028516,25.77846204552443,-0.01977024586620408,0.023143937654987432,0.0001782533001623,0.5953190102024835,0,1
2022-05-04,0.30892246635939874,0.28383972338820374,0.29384023914861734,0.12424841683312239,0.06011807686011616,0.17230252162946838,25.55713886158631,0.06453458737869869,0.026684257681906593,0.0001560829911505,0.5942382526613071,0,1
2022-05-05,0.30137758799352987,0.2850831039884681,0.26999604193040505,0.14561184051585108,0.031294599327799294,0.1625778742055124,25.880903220347644,-0.08943357460811314,0.030697983022206696,0.0001887170906703,0.5923774747736851,0,1
2022-05-06,0.3119265554961845,0.29124715139051094,0.2908645708147909,0.13951293181735885,0.03112642440197728,0.1733389645774941,26.01745385928719,-0.007646398447842725,0.028867827696691866,0.0001485321532665,0.5868070806535906,0,1
2022-05-07,0.29542321548237516,0.26076942233365924,0.2556105617351309,0.14186134086991314,0.029086677696585277,0.1744343384784538,25.898312064794816,-0.056023811546651155,0.030215373197077112,9.27435333886014e-05,0.5912894172368853,0,1
2022-05-08,0.3005909163134419,0.2607064333401925,0.2629093625694565,0.17056727586233336,0.031608894704711316,0.1728066379110605,25.56827362588669,-0.059349731100156185,0.031596285601775284,7.425790900048273e-05,0.5910066365585092,0,1
2022-05-09,0.30036528417004055,0.2702298003335988,0.2676365638635684,0.14303849404482205,0.040670555762000446,0.1418903520663546,25.91128487217393,-0.06309560713205338,0.0329346131228933,0.0001486950895664,0.6006551621992985,0,1
2022-05-10,0.3203032703410304,0.30064946173712465,0.28859278409198735,0.12399274827021196,0.04411229403370687,0.1639947490572262,26.403686779286623,0.018551543654617562,0.0332625552860537,0.0001441066361784,0.5995130259163897,0,1
2022-05-11,0.2990729719381769,0.2760053295190972,0.269533877751732,0.09766367994587946,0.021532476660215596,0.14452478418954584,26.49393880645074,-0.12760863179459944,0.03951037615714518,0.0003061105489198,0.6150965529694148,0,1
2022-05-12,0.2732546072579474,0.23819059953746272,0.2472488646343418,0.0906893004019507,0.013222390888745555,0.16316228856232984,26.756138563680476,-0.0467840296340829,0.03997412339875172,0.0004173224105976,0.617306276154143,0,1
2022-05-13,0.2945092677211804,0.26103187694209534,0.2684330407409199,0.12910423822628755,0.03057713130816483,0.17491456579995857,26.65255136909244,0.06422352495074658,0.041212181597685076,0.0001621455341072,0.642645356534374,0,1
2022-05-14,0.3007644636109998,0.26500035589579574,0.26749000543670937,0.18954942598749353,0.009888058846082484,0.1677289626782792,26.383688498932134,-0.004232994086436784,0.041124641903757336,8.395100637553126e-05,0.6537868359317509,0,1
2022-05-15,0.29989888453672553,0.25401051554679055,0.26551096373087696,0.19912831806775533,0.019817344165895544,0.16454175655266776,25.847674758755883,-0.004250988522697998,0.040847199157275596,5.990265513134952e-05,0.6555010903401866,0,1
2022-05-16,0.3173992092255605,0.28429683671653194,0.29176917013945136,0.11382208089323809,0.03067283296387641,0.15179893035447284,25.693500195722333,-0.004269136600836163,0.040802234821408156,5.818882337926492e-05,0.6553319385167924,0,1
2022-05-17,0.2828985963895672,0.2546869999932703,0.24971387807601342,0.08360202040276582,0.012955278544350059,0.16799074841513534,25.855838703357307,0.0160819200289788,0.04109097114606875,7.903848721825477e-05,0.6573158955762811,0,1
2022-05-18,0.321774608136183,0.29071066536682055,0.30266503540306405,0.10737633685284349,0.02030992964464843,0.14783496857135736,25.663808507489897,-0.033228843712379795,0.04116585675663918,5.8782106213355535e-05,0.6578626365269534,0,1
2022-05-19,0.31500756738744506,0.28206860428779806,0.28174569831992025,0.16256827377703956,0.018859581814938797,0.17630279911763239,25.65615017710712,0.013285756091826117,0.040808350494244104,6.146312736745659e-05,0.6574878360163727,0,1
2022-05-20,0.32641870301964093,0.30118616898241335,0.29802385960063654,0.14817194301002568,0.0176680843856793,0.16392598003263836,25.738909506392435,-0.016936938616117194,0.040791299147349476,6.415078053775032e-05,0.6508516498277906,0,1
2022-05-21,0.3066333331669165,0.2675930934164018,0.27458659047990924,0.14609124386480277,0.01258985365322518,0.1625574435401997,25.638576017745176,0.0007771322256622951,0.04084910815614783,5.174425622606422e-05,0.6514328075237815,0,1
2022-05-22,0.3175600414729409,0.28600560530499086,0.28149885213604464,0.15657331710535805,0.046818720815889794,0.16656005070180518,25.176786284250394,0.0007765287601082608,0.040808514417034696,5.237383400275956e-05,0.6514930847408666,0,1
2022-05-23,0.3368403860857467,0.3154847865618343,0.31034927075993873,0.09703436214182917,0.05216687271511451,0.15502975900718471,25.360997402657397,0.0007759262310439682,0.04078215887658038,5.821735778391e-05,0.6450448335607077,0,1
2022-05-24,0.31979072430180816,0.2870178257186215,0.2919047332391766,0.08189273738712502,0.02558456810107258,0.163921814745217,25.714172865461464,0.00029290909148176904,0.040749868199780874,6.518242307150596e-05,0.645496607007131,0,1
2022-05-25,0.3532557176156835,0.3269152067536547,0.3377176576278225,0.05566883344195852,0.027919231074694937,0.16186279033937073,25.58511553471185,0.0023610591015473773,0.04074430845774422,7.474937340282529e-05,0.6387714540778836,0,1
2022-05-26,0.34039283650793656,0.30513262349027054,0.3273454456799589,0.10454790304106497,0.03563082773255247,0.152515295866708,25.54047274110691,-0.03443250215571649,0.04022153441111034,9.2015726537385e-05,0.6393363970412608,0,1
2022-05-27,0.32655364807081233,0.2989417711930472,0.3012314420954548,0.08234564702411404,0.029106148592967295,0.1545496230158836,25.881471504194916,-0.02697712771813432,0.040027260168023035,7.855849603889133e-05,0.6390085930631767,0,1
2022-05-28,0.33871999854352886,0.31890512862926573,0.30542397821880496,0.12106802621928016,0.0369243877477704,0.1715226410309181,25.867159630236383,0.025511520579975397,0.04000190461366558,4.2270912498265656e-05,0.6481048190035753,0,1
2022-05-29,0.3233455232411501,0.288438648579595,0.2929539033271653,0.14181889182507276,0.0633189735000687,0.16297377214453018,25.2705660487432,0.02487684097415538,0.040170753671602735,4.377239866893164e-05,0.6482248058324235,0,1
2022-05-30,0.3102152929307401,0.2807829991281809,0.2800398210518995,0.1281536782734697,0.02256605991169881,0.17672243887267813,25.14286226017893,0.024272975634006547,0.040680101925940064,7.583385301563997e-05,0.6571023434756535,0,1
2022-05-31,0.32388549812412326,0.29822557104113373,0.29448134142173055,0.11204920495473723,0.04657377037289467,0.16171682934978146,25.83515324043148,0.02338392728029165,0.0411390555979605,0.0001097443637746,0.507288119939767,0,1
2022-06-01,0.3215783248793418,0.2976249374451711,0.2914643588466951,0.08837490485874432,0.029939931222548948,0.147861210626963,25.769082291107658,-0.054054032272269466,0.04185405796545538,0.0001091468722523,0.3780365893066999,0,1
2022-06-02,0.33560856286867813,0.3046599843788859,0.3327056361572054,0.11832511717371665,0.03372480750247863,0.16944652012567082,25.84769269743387,0.005366871786919657,0.041950434348616325,0.000118625382134,0.37777224449904706,0,1
2022-06-03,0.3191638295246877,0.2920884179176367,0.28607852679571305,0.08334026740461002,0.029789467249243144,0.15882163767791393,25.51109845640066,-0.03132033965739265,0.039545617082961136,0.0001145273294064,0.3771294999951933,0,1
