,ctoken_symbol,date,total_supply,total_borrow
416,DAI,2022-02-21,2928709095.65893,2079022558.9115195
417,DAI,2022-02-22,2939473223.3448577,2074699788.5756414
418,DAI,2022-02-23,2955373622.9727626,2075255126.0064201
419,DAI,2022-02-24,2952423319.488896,2072404125.6993735
420,DAI,2022-02-25,2950517276.6241484,2053594378.921568
421,DAI,2022-02-26,2905312870.197582,2026458226.2043335
422,DAI,2022-02-27,2854567890.347199,1991232559.8089283
423,DAI,2022-02-28,2927529666.5954943,2042865542.6641128
424,DAI,2022-03-01,2921419564.125452,2035848919.0336933
425,DAI,2022-03-02,2916786560.6249666,2042042890.4847307
426,DAI,2022-03-03,2889876256.780684,2024667214.5640538
427,DAI,2022-03-04,2115965573.6401484,1464235663.3678267
428,DAI,2022-03-05,2016821860.2003827,1409566082.831066
429,DAI,2022-03-06,2000030145.8686478,1395279696.8577206
430,DAI,2022-03-07,1996628552.2700787,1394522536.854105
431,DAI,2022-03-08,1979102724.0408504,1389657703.6560092
432,DAI,2022-03-09,1945839550.0378504,1375208517.9436507
433,DAI,2022-03-10,1945451704.0261757,1375763127.6240644
434,DAI,2022-03-11,1927292849.3926747,1358533030.153369
435,DAI,2022-03-12,1934138185.659776,1377241375.947176
436,DAI,2022-03-13,1950772506.46873,1394371147.8178723
437,DAI,2022-03-14,1997413413.0915306,1437516880.6508305
438,DAI,2022-03-15,2033110373.343296,1466146074.7807653
439,DAI,2022-03-16,2035857735.2749298,1467475991.5971172
440,DAI,2022-03-17,2036469384.4352553,1467402202.9473906
441,DAI,2022-03-18,2033586202.130745,1464954647.8632967
442,DAI,2022-03-19,2009203592.504819,1444517850.3531122
443,DAI,2022-03-20,2002816233.9666514,1438483872.536256
444,DAI,2022-03-21,1998567134.1418772,1435032953.150293
445,DAI,2022-03-22,1966439110.8626745,1411327520.0031533
446,DAI,2022-03-23,1946991871.7986028,1402488718.4880662
447,DAI,2022-03-24,1926844905.0030255,1387621959.0540147
448,DAI,2022-03-25,1921926228.245399,1383873046.2548175
449,DAI,2022-03-26,2010135086.9941006,1471959323.8590055
450,DAI,2022-03-27,2109067655.9671834,1568625603.1565247
451,DAI,2022-03-28,2104821978.1652446,1560804688.818668
452,DAI,2022-03-29,2095541549.8386517,1550563523.3716536
453,DAI,2022-03-30,2076217470.6695797,1540309893.149704
454,DAI,2022-03-31,2047924627.91429,1525780538.950225
455,DAI,2022-04-01,2025341634.8148057,1542964924.8539743
456,DAI,2022-04-02,2054460445.7102213,1581919311.2448616
457,DAI,2022-04-03,2056106344.1073344,1582130642.1971548
