,ctoken_symbol,date,total_supply,total_borrow
188,USDC,2021-07-08,3526960393.6067414,2014695243.3038392
189,USDC,2021-07-09,3538352572.348511,2003042345.1436572
190,USDC,2021-07-10,3552393654.983113,1992839057.943152
191,USDC,2021-07-11,3552660607.7038713,1991563279.3543315
192,USDC,2021-07-12,3194598912.3401694,1735259068.6239302
193,USDC,2021-07-13,2361589561.9155364,1108847695.319551
194,USDC,2021-07-14,2488727547.977177,1237278928.8714197
195,USDC,2021-07-15,2607396869.79294,1318193787.945217
196,USDC,2021-07-16,2669608906.7676244,1380173106.5807354
197,USDC,2021-07-17,2764275878.8179812,1462689170.6884341
198,USDC,2021-07-18,3004044575.65635,1648480886.4331708
199,USDC,2021-07-19,3120149259.189515,1730326194.8786676
200,USDC,2021-07-20,3180503605.6377387,1767472547.1021094
201,USDC,2021-07-21,3236287286.691846,1765840283.7119353
202,USDC,2021-07-22,3781287208.824949,2151680063.409897
203,USDC,2021-07-23,4233693503.526152,2493846617.291008
204,USDC,2021-07-24,4330197909.614894,2558493964.380217
205,USDC,2021-07-25,4317112640.084075,2545914379.310096
206,USDC,2021-07-26,4304599386.025254,2527964891.013252
207,USDC,2021-07-27,4402973506.548263,2596800006.9445
208,USDC,2021-07-28,4494373311.853791,2672458141.6863475
209,USDC,2021-07-29,4581813614.436741,2729793312.6116977
210,USDC,2021-07-30,4669271937.733156,2765526728.2611885
211,USDC,2021-07-31,4714604653.715829,2798629185.5271325
212,USDC,2021-08-01,4789634027.848375,2842690506.4751415
213,USDC,2021-08-02,4903271828.001783,2898026482.586578
214,USDC,2021-08-03,4924314265.27452,2936890914.518378
215,USDC,2021-08-04,4929354301.168296,2950150557.830964
216,USDC,2021-08-05,4966162752.541146,2950244353.987695
217,USDC,2021-08-06,4986404374.872831,2977048755.396183
218,USDC,2021-08-07,4977660585.1800375,2984627484.2823567
219,USDC,2021-08-08,4871630940.677247,2918226421.6246524
220,USDC,2021-08-09,4921316471.736117,2947068148.613406
221,USDC,2021-08-10,4971467530.313375,3025786913.561884
222,USDC,2021-08-11,4986837084.673619,3028360767.9545736
223,USDC,2021-08-12,5020886178.094765,3069170234.1843667
224,USDC,2021-08-13,5002195097.288168,3064087523.45603
225,USDC,2021-08-14,5021155396.398033,3092291249.114605
226,USDC,2021-08-15,5000905653.455894,3090670881.814122
227,USDC,2021-08-16,4960024346.608796,3072656134.7549047
228,USDC,2021-08-17,5025658754.837955,3064275265.8622684
229,USDC,2021-08-18,5035978404.3986025,3088469514.193171
230,USDC,2021-08-19,5084221318.050583,3146468156.504188
231,USDC,2021-08-20,5110321914.469513,3211950829.5113554
232,USDC,2021-08-21,5119945372.761108,3301003480.8878946
233,USDC,2021-08-22,5122811998.31322,3396988995.335441
234,USDC,2021-08-23,5099797649.943261,3336307931.5123324
235,USDC,2021-08-24,5046718953.915265,3368799517.743619
236,USDC,2021-08-25,5019470965.383971,3423087352.3126125
237,USDC,2021-08-26,4950549939.468134,3433918889.3133836
238,USDC,2021-08-27,4967722667.320089,3443260721.822078
239,USDC,2021-08-28,5026982479.258758,3484143755.5504656
240,USDC,2021-08-29,5031971364.490032,3523309104.558335
241,USDC,2021-08-30,4976454967.855109,3526330434.660663
242,USDC,2021-08-31,4826774160.318815,3429823555.7016315
243,USDC,2021-09-01,4827480906.102293,3485747407.216434
244,USDC,2021-09-02,4804991925.573427,3514890646.4115305
245,USDC,2021-09-03,4774664865.090088,3523784518.507247
246,USDC,2021-09-04,4740085819.933841,3543904316.1092396
247,USDC,2021-09-05,4729116582.252813,3539623949.1602817
248,USDC,2021-09-06,4761514590.0967245,3598965960.527496
249,USDC,2021-09-07,4743620373.71554,3619200820.0865664
250,USDC,2021-09-08,4742260861.411357,3619354780.0900836
251,USDC,2021-09-09,4725920110.032029,3610834289.783768
252,USDC,2021-09-10,4718880610.933438,3606063499.5979795
253,USDC,2021-09-11,4743453571.49277,3658757631.0604815
254,USDC,2021-09-12,4777153569.524388,3677016333.0947375
255,USDC,2021-09-13,4761911179.886405,3725579594.4490633
256,USDC,2021-09-14,5000207465.312367,4035864806.293484
257,USDC,2021-09-15,5070898649.648965,4112894287.2614536
258,USDC,2021-09-16,5142034565.879592,4125469030.652963
259,USDC,2021-09-17,5124513311.780232,4118033632.6769342
260,USDC,2021-09-18,5162593664.619411,4216363738.8479934
261,USDC,2021-09-19,5135987880.53169,4111862595.3573685
262,USDC,2021-09-20,5168570913.840904,3934303473.3271675
263,USDC,2021-09-21,5162008548.205549,3934650466.5934515
264,USDC,2021-09-22,5150802997.95998,3921669849.1891327
265,USDC,2021-09-23,5119825897.263413,3890195175.871704
266,USDC,2021-09-24,5062846225.698725,3873751099.5740495
267,USDC,2021-09-25,4852169689.097087,3714054196.2235093
268,USDC,2021-09-26,4490330413.465056,3451976799.1798296
269,USDC,2021-09-27,4478317149.693925,3550326630.442117
270,USDC,2021-09-28,4455809420.703534,3556373235.6943154
271,USDC,2021-09-29,4479636052.116205,3595863384.421216
272,USDC,2021-09-30,4487329288.02234,3604047622.293382
273,USDC,2021-10-01,4474513929.528033,3589973083.4191856
274,USDC,2021-10-02,4474436474.516256,3591509941.161201
275,USDC,2021-10-03,4495665082.752511,3621734331.1596856
276,USDC,2021-10-04,4516135197.462911,3665675120.44671
277,USDC,2021-10-05,4484039635.9699545,3658199046.2147555
278,USDC,2021-10-06,4526241955.609208,3656030274.8172693
