,ctoken_symbol,date,total_supply,total_borrow
188,USDT,2021-07-08,602099058.5411488,317379189.05621946
189,USDT,2021-07-09,588920056.3506632,297028324.7565182
190,USDT,2021-07-10,587271945.2065704,297301383.80339426
191,USDT,2021-07-11,594178453.3311881,300927034.7680277
192,USDT,2021-07-12,601914354.201916,325354393.1838841
193,USDT,2021-07-13,615425392.6800549,334809623.28546226
194,USDT,2021-07-14,613451934.0774662,341104675.7714625
195,USDT,2021-07-15,607265164.2174225,340886548.63556004
196,USDT,2021-07-16,609276883.835227,343253923.87081665
197,USDT,2021-07-17,608081525.391926,345823768.2406101
198,USDT,2021-07-18,617756151.8389217,347031843.3474203
199,USDT,2021-07-19,620834211.3529578,343196980.65436316
200,USDT,2021-07-20,621646210.6310537,351145109.27025855
201,USDT,2021-07-21,622597022.6955606,377356035.947306
202,USDT,2021-07-22,628510000.6799864,382350626.4369703
203,USDT,2021-07-23,631560011.1636096,382443968.8211345
204,USDT,2021-07-24,626426435.0306656,382885417.0092391
205,USDT,2021-07-25,614406112.8731754,383044653.6730531
206,USDT,2021-07-26,637213165.492422,383690637.6998869
207,USDT,2021-07-27,641737172.9209952,386569882.81414837
208,USDT,2021-07-28,640315338.9259549,387670484.4797506
209,USDT,2021-07-29,640480724.9260585,387019714.9275251
210,USDT,2021-07-30,641209800.3692617,386613909.83462816
211,USDT,2021-07-31,642146452.4790356,386922204.8807813
212,USDT,2021-08-01,640474575.0917722,389207419.18349826
213,USDT,2021-08-02,640312396.029757,391119533.9558353
214,USDT,2021-08-03,634078753.7230936,393038271.5680674
215,USDT,2021-08-04,620124654.6273061,410848048.61390376
216,USDT,2021-08-05,624536598.7628556,410187532.53699917
217,USDT,2021-08-06,609212054.7720621,413177327.91336215
218,USDT,2021-08-07,617239233.0412418,415956539.5811611
219,USDT,2021-08-08,631585270.7185444,454370072.2154877
220,USDT,2021-08-09,630993045.8548393,473425696.5220182
221,USDT,2021-08-10,633797033.4834156,473524809.8500671
222,USDT,2021-08-11,643821955.904967,478304239.6534905
223,USDT,2021-08-12,659467578.0618147,476510811.2134108
224,USDT,2021-08-13,679806098.0713263,466667474.14258546
225,USDT,2021-08-14,673148302.0257026,482377213.1647427
226,USDT,2021-08-15,711357169.9852909,500916603.3143226
227,USDT,2021-08-16,675405252.5758525,507051610.6054049
228,USDT,2021-08-17,673112188.378245,509097175.39324147
229,USDT,2021-08-18,675193424.9270433,512084407.76205194
230,USDT,2021-08-19,677954392.319614,516165501.73329234
231,USDT,2021-08-20,682714914.7803234,518646977.0371227
232,USDT,2021-08-21,701302582.2130995,525050666.12087756
233,USDT,2021-08-22,711690196.1741687,534269252.259164
234,USDT,2021-08-23,716930246.4841255,558163593.2910231
235,USDT,2021-08-24,701736557.772175,527953186.2568559
236,USDT,2021-08-25,708808593.328911,545787844.1468464
237,USDT,2021-08-26,731414027.4334807,574335100.232793
238,USDT,2021-08-27,722564170.5080166,582989976.8274137
239,USDT,2021-08-28,722214780.2117954,541934743.274912
240,USDT,2021-08-29,733365435.430639,485793325.21006763
241,USDT,2021-08-30,713190971.7979617,485299657.48236936
242,USDT,2021-08-31,718549399.0280532,483017114.379934
243,USDT,2021-09-01,755703804.7651733,520741386.9845255
244,USDT,2021-09-02,758154542.3916473,516960165.23142344
245,USDT,2021-09-03,757259549.9688287,542211905.026913
246,USDT,2021-09-04,728246029.5049559,596727458.7256048
247,USDT,2021-09-05,771584877.0328556,578897204.9309791
248,USDT,2021-09-06,762789391.2794385,566516501.3008354
249,USDT,2021-09-07,762705229.082687,567103048.7293321
250,USDT,2021-09-08,782412320.4638089,572377716.8212394
251,USDT,2021-09-09,789705921.8231221,590311643.6816729
252,USDT,2021-09-10,801405186.9644349,597831339.6569773
253,USDT,2021-09-11,811475847.45928,599894929.0705287
254,USDT,2021-09-12,797222416.8147439,612269726.7005556
255,USDT,2021-09-13,793014763.0219933,628390069.1637166
256,USDT,2021-09-14,789971764.8454266,657448191.3087796
257,USDT,2021-09-15,786705480.687666,664525276.6604731
258,USDT,2021-09-16,785908541.508029,660292150.1379751
259,USDT,2021-09-17,804824848.8038754,672356001.6321336
260,USDT,2021-09-18,807512057.8852767,684423066.0256168
261,USDT,2021-09-19,798220655.4311472,637199633.835572
262,USDT,2021-09-20,813317082.0288548,597510950.8266586
263,USDT,2021-09-21,864730204.1704992,599029898.8085889
264,USDT,2021-09-22,863557820.1885393,600408245.4821877
265,USDT,2021-09-23,865150426.4372637,594149668.6198995
266,USDT,2021-09-24,866542352.1850239,572722275.5973413
267,USDT,2021-09-25,861786085.8838838,564123005.2130502
268,USDT,2021-09-26,854667018.9487938,569154290.8765054
269,USDT,2021-09-27,890097432.5467843,569354220.0677677
270,USDT,2021-09-28,819561862.4381564,609150901.2506874
271,USDT,2021-09-29,792024108.4040543,633105540.9936
272,USDT,2021-09-30,784854944.4825156,641111059.386651
273,USDT,2021-10-01,796414480.9276093,627735778.9076508
274,USDT,2021-10-02,799319857.8494484,615368175.3868222
275,USDT,2021-10-03,786536574.3324039,604419399.8363054
276,USDT,2021-10-04,795905352.5199671,613290038.6437497
277,USDT,2021-10-05,805444304.8741333,609074072.719688
278,USDT,2021-10-06,799979857.096538,585965161.4169703
279,USDT,2021-10-07,810321974.5343229,580576285.0074234
280,USDT,2021-10-08,804095926.8398912,587960988.9246365
281,USDT,2021-10-09,772833951.9677209,593439931.7900578
282,USDT,2021-10-10,762435398.263292,589055389.2216665
283,USDT,2021-10-11,739578962.4004632,583616320.7799095
284,USDT,2021-10-12,761000546.8710351,642996186.3970208
285,USDT,2021-10-13,756373915.8941964,636783753.6469088
286,USDT,2021-10-14,753725878.5118616,628447243.2787358
287,USDT,2021-10-15,742343300.1540666,615225335.0320121
288,USDT,2021-10-16,735864780.8179747,614431892.5846605
289,USDT,2021-10-17,752707607.675946,624323705.4683543
290,USDT,2021-10-18,745646131.7369263,637589523.8121705
